country,geo,code,date,year,month,dts,pop,bsn,pscore
Mexico,Guanajuato,MX-GUA,2021-05-01,2021,5,3151.285714285714,6278153.278395137,3151.285714285714,1
Mexico,Guanajuato,MX-GUA,2021-06-01,2021,6,2930.8571428571427,6278153.278395137,2930.8571428571427,1
Mexico,Guanajuato,MX-GUA,2021-07-01,2021,7,3228.285714285714,6278153.278395137,3173.980249805564,1.0171095785751902
Mexico,Guanajuato,MX-GUA,2021-08-01,2021,8,4041.8571428571427,6278153.278395137,3329.9130424629384,1.2138026102530357
Mexico,Guanajuato,MX-GUA,2021-09-01,2021,9,4496.142857142857,6278153.278395137,3268.9787218532692,1.375396795055881
Mexico,Guanajuato,MX-GUA,2021-10-01,2021,10,4527.428571428572,6278153.278395137,3430.1573437051084,1.3198894737983762
Mexico,Guanajuato,MX-GUA,2021-11-01,2021,11,4159.571428571428,6278153.278395137,3533.9982995332457,1.1770156847898896
Mexico,Guanajuato,MX-GUA,2021-12-01,2021,12,3545.4285714285716,6278153.278395137,3374.251088771423,1.0507305112019611
Mexico,Guerrero,MX-GRO,2020-01-01,2020,1,1600.4285714285716,3656454.229554877,1560.7210220432478,1.0254417982615112
Mexico,Guerrero,MX-GRO,2020-02-01,2020,2,1430.2857142857142,3656454.229554877,1370.7955254438418,1.0433982951779845
Mexico,Guerrero,MX-GRO,2020-03-01,2020,3,1460.5714285714287,3656454.229554877,1450.818684059144,1.0067222352589216
Mexico,Guerrero,MX-GRO,2020-04-01,2020,4,1631.5714285714284,3656454.229554877,1511.4671061604547,1.0794620815242695
Mexico,Guerrero,MX-GRO,2020-05-01,2020,5,2960.4285714285716,3656454.229554877,1565.6141547069346,1.8909055992679948
Mexico,Guerrero,MX-GRO,2020-06-01,2020,6,3552.8571428571427,3656454.229554877,1532.083554314553,2.3189708765242076
Mexico,Guerrero,MX-GRO,2020-07-01,2020,7,2811.1428571428573,3656454.229554877,1609.9332669446405,1.7461238393302434
Mexico,Guerrero,MX-GRO,2020-08-01,2020,8,2350.714285714286,3656454.229554877,1564.93209803585,1.5021190303813647
Mexico,Guerrero,MX-GRO,2020-09-01,2020,9,2138.4285714285716,3656454.229554877,1444.089730439753,1.4808141948197213
Mexico,Guerrero,MX-GRO,2020-10-01,2020,10,2095.1428571428573,3656454.229554877,1538.12685843775,1.362139179645338
Mexico,Guerrero,MX-GRO,2020-11-01,2020,11,1808.857142857143,3656454.229554877,1507.931607110118,1.1995617933387144
Mexico,Guerrero,MX-GRO,2020-12-01,2020,12,2113.5714285714284,3656454.229554877,1586.6190372269973,1.3321228215346568
Mexico,Guerrero,MX-GRO,2021-01-01,2021,1,3310.285714285714,3668421.415255869,1575.4636703038545,2.101150141816517
Mexico,Guerrero,MX-GRO,2021-02-01,2021,2,2588,3668421.415255869,1374.611611450372,1.8827136177537194
Mexico,Guerrero,MX-GRO,2021-03-01,2021,3,2075.1428571428573,3668421.415255869,1552.3306817846312,1.3367917554506987
Mexico,Guerrero,MX-GRO,2021-04-01,2021,4,1888.2857142857142,3668421.415255869,1504.6603521219567,1.2549581117245148
Mexico,Guerrero,MX-GRO,2021-05-01,2021,5,1835.2857142857142,3668421.415255869,1537.2106383101798,1.1939064618386985
Mexico,Guerrero,MX-GRO,2021-06-01,2021,6,1630.7142857142858,3668421.415255869,1498.7644089022372,1.0880391047641
Mexico,Guerrero,MX-GRO,2021-07-01,2021,7,2520.5714285714284,3668421.415255869,1577.2951737484277,1.5980340715690604
Mexico,Guerrero,MX-GRO,2021-08-01,2021,8,3978.8571428571427,3668421.415255869,1553.190828665378,2.561731031000283
Mexico,Guerrero,MX-GRO,2021-09-01,2021,9,2212.4285714285716,3668421.415255869,1421.9359961787854,1.5559269737696368
Mexico,Guerrero,MX-GRO,2021-10-01,2021,10,1670.7142857142858,3668421.415255869,1492.631851525484,1.1193076738961452
Mexico,Guerrero,MX-GRO,2021-11-01,2021,11,1335.5714285714287,3668421.415255869,1320.6784424920586,1.0112767692726685
Mexico,Guerrero,MX-GRO,2021-12-01,2021,12,660.4285714285714,3668421.415255869,660.4285714285714,1
Mexico,Hidalgo,MX-HID,2020-01-01,2020,1,1613.142857142857,3084738.458210338,1586.1303472513355,1.017030447679368
Mexico,Hidalgo,MX-HID,2020-02-01,2020,2,1403.857142857143,3084738.458210338,1403.7983825801996,1.0000418580600123
Mexico,Hidalgo,MX-HID,2020-03-01,2020,3,1306.857142857143,3084738.458210338,1306.857142857143,1
Mexico,Hidalgo,MX-HID,2020-04-01,2020,4,1312.857142857143,3084738.458210338,1255.587703274081,1.0456116601283412
Mexico,Hidalgo,MX-HID,2020-05-01,2020,5,1858.142857142857,3084738.458210338,1283.436292377137,1.4477873722125063
Mexico,Hidalgo,MX-HID,2020-06-01,2020,6,1802.142857142857,3084738.458210338,1225.3637723964112,1.4707002914068974
Mexico,Hidalgo,MX-HID,2020-07-01,2020,7,2076.1428571428573,3084738.458210338,1258.2134413398094,1.65007206959423
Mexico,Hidalgo,MX-HID,2020-08-01,2020,8,2176.5714285714284,3084738.458210338,1259.769845622146,1.7277532369386994
Mexico,Hidalgo,MX-HID,2020-09-01,2020,9,1917.2857142857142,3084738.458210338,1229.2006962742673,1.5597824831185394
Mexico,Hidalgo,MX-HID,2020-10-01,2020,10,1980.2857142857142,3084738.458210338,1319.6156229075623,1.5006534326431138
Mexico,Hidalgo,MX-HID,2020-11-01,2020,11,2192.5714285714284,3084738.458210338,1392.1380459153595,1.5749669617927635
Mexico,Hidalgo,MX-HID,2020-12-01,2020,12,3008.285714285714,3084738.458210338,1608.0768229225703,1.8707350739738662
Mexico,Hidalgo,MX-HID,2021-01-01,2021,1,4411.714285714285,3119682.598688984,1687.6823452384926,2.6140667396096093
Mexico,Hidalgo,MX-HID,2021-02-01,2021,2,2624,3119682.598688984,1471.2407889115825,1.7835285833403407
Mexico,Hidalgo,MX-HID,2021-03-01,2021,3,1841.142857142857,3119682.598688984,1480.2605579511553,1.2437964703262803
Mexico,Hidalgo,MX-HID,2021-04-01,2021,4,1505,3119682.598688984,1322.7851780563822,1.1377508797092457
Mexico,Hidalgo,MX-HID,2021-05-01,2021,5,1328.5714285714287,3119682.598688984,1303.328543661767,1.0193680135622138
Mexico,Hidalgo,MX-HID,2021-06-01,2021,6,1271.857142857143,3119682.598688984,1232.7279646372403,1.031741940916719
Mexico,Hidalgo,MX-HID,2021-07-01,2021,7,1579.4285714285713,3119682.598688984,1290.3016014079144,1.224077045014263
Mexico,Hidalgo,MX-HID,2021-08-01,2021,8,2526.285714285714,3119682.598688984,1290.980518481453,1.9568736151474377
Mexico,Hidalgo,MX-HID,2021-09-01,2021,9,2314,3119682.598688984,1256.0808283106246,1.8422381329649238
Mexico,Hidalgo,MX-HID,2021-10-01,2021,10,1652.7142857142858,3119682.598688984,1337.4722012772402,1.2356999152102004
Mexico,Hidalgo,MX-HID,2021-11-01,2021,11,1390.142857142857,3119682.598688984,1345.2883198225604,1.0333419510593929
Mexico,Hidalgo,MX-HID,2021-12-01,2021,12,845.8571428571429,3119682.598688984,845.8571428571429,1
Mexico,Jalisco,MX-JAL,2020-01-01,2020,1,5093.142857142857,8405778.96885318,4988.866152129479,1.0209018846835303
Mexico,Jalisco,MX-JAL,2020-02-01,2020,2,4413.857142857143,8405778.96885318,4369.996299062165,1.0100368148605505
Mexico,Jalisco,MX-JAL,2020-03-01,2020,3,4361.571428571428,8405778.96885318,4328.501959714942,1.0076399338995943
Mexico,Jalisco,MX-JAL,2020-04-01,2020,4,3917.714285714286,8405778.96885318,3917.714285714286,1
Mexico,Jalisco,MX-JAL,2020-05-01,2020,5,4254.571428571428,8405778.96885318,4202.395281121108,1.012415811450369
Mexico,Jalisco,MX-JAL,2020-06-01,2020,6,5704,8405778.96885318,4072.1014165870006,1.4007509677351706
Mexico,Jalisco,MX-JAL,2020-07-01,2020,7,6282.142857142857,8405778.96885318,4086.255883174823,1.537383618830531
Mexico,Jalisco,MX-JAL,2020-08-01,2020,8,6316.428571428572,8405778.96885318,4141.040536552746,1.525324013535678
Mexico,Jalisco,MX-JAL,2020-09-01,2020,9,5808.714285714285,8405778.96885318,4064.547469127306,1.4291170984802073
Mexico,Jalisco,MX-JAL,2020-10-01,2020,10,6026.285714285715,8405778.96885318,4378.409611893936,1.3763640793029799
Mexico,Jalisco,MX-JAL,2020-11-01,2020,11,5922.285714285715,8405778.96885318,4426.9300879859675,1.3377861399613968
Mexico,Jalisco,MX-JAL,2020-12-01,2020,12,7612.285714285714,8405778.96885318,4962.759455907601,1.533881660378311
Mexico,Jalisco,MX-JAL,2021-01-01,2021,1,12880.857142857143,8486946.632059643,5234.241492395367,2.460883236199793
Mexico,Jalisco,MX-JAL,2021-02-01,2021,2,7430,8486946.632059643,4631.098670929069,1.6043709123799403
Mexico,Jalisco,MX-JAL,2021-03-01,2021,3,5257.142857142857,8486946.632059643,4732.99628303029,1.1107430774859985
Mexico,Jalisco,MX-JAL,2021-04-01,2021,4,4619.571428571428,8486946.632059643,4423.818663232455,1.0442497263655781
Mexico,Jalisco,MX-JAL,2021-05-01,2021,5,4489.428571428572,8486946.632059643,4489.428571428572,1
Mexico,Jalisco,MX-JAL,2021-06-01,2021,6,4086.285714285714,8486946.632059643,4085.168238084317,1.0002735447198916
Mexico,Jalisco,MX-JAL,2021-07-01,2021,7,5385.142857142857,8486946.632059643,4230.81183462807,1.2728391305580868
Mexico,Jalisco,MX-JAL,2021-08-01,2021,8,8568.42857142857,8486946.632059643,4277.71865828112,2.0030369586931998
Mexico,Jalisco,MX-JAL,2021-09-01,2021,9,6954.857142857143,8486946.632059643,4186.026262305152,1.6614461322149605
Mexico,Jalisco,MX-JAL,2021-10-01,2021,10,5910.142857142857,8486946.632059643,4491.944142932852,1.3157204695969447
Mexico,Jalisco,MX-JAL,2021-11-01,2021,11,4780.714285714285,8486946.632059643,4531.885395445353,1.0549062627486145
Mexico,Jalisco,MX-JAL,2021-12-01,2021,12,3993.285714285714,8486946.632059643,3993.285714285714,1
Mexico,Mexico,MX-MEX,2020-01-01,2020,1,8304.285714285714,17419298.066806827,8080.659793465282,1.0276742155388443
Mexico,Mexico,MX-MEX,2020-02-01,2020,2,6656,17419298.066806827,6656,1
Mexico,Mexico,MX-MEX,2020-03-01,2020,3,6864.285714285715,17419298.066806827,6849.82224620141,1.0021115099873321
Mexico,Mexico,MX-MEX,2020-04-01,2020,4,8988.285714285714,17419298.066806827,6580.597866029433,1.3658767633690734
Mexico,Mexico,MX-MEX,2020-05-01,2020,5,17253.714285714286,17419298.066806827,6528.228813005576,2.642939575178697
Mexico,Mexico,MX-MEX,2020-06-01,2020,6,14855.857142857143,17419298.066806827,6253.282789643424,2.3756893207294496
Mexico,Mexico,MX-MEX,2020-07-01,2020,7,12050.857142857143,17419298.066806827,6453.909250456974,1.8672182510164475
Mexico,Mexico,MX-MEX,2020-08-01,2020,8,9371.285714285714,17419298.066806827,6460.073908415359,1.450646826513548
Mexico,Mexico,MX-MEX,2020-09-01,2020,9,8700.142857142857,17419298.066806827,6411.653769535177,1.3569264919577195
Mexico,Mexico,MX-MEX,2020-10-01,2020,10,9453.142857142857,17419298.066806827,6817.189943371384,1.3866626770953494
Mexico,Mexico,MX-MEX,2020-11-01,2020,11,11077.714285714286,17419298.066806827,7020.791279190781,1.5778441268504861
Mexico,Mexico,MX-MEX,2020-12-01,2020,12,17756,17419298.066806827,8138.83390719365,2.18163931129078
Mexico,Mexico,MX-MEX,2021-01-01,2021,1,25367,17595087.586787425,8510.324371255363,2.9807324484223034
Mexico,Mexico,MX-MEX,2021-02-01,2021,2,14543,17595087.586787425,7277.340159744633,1.9983949740931617
Mexico,Mexico,MX-MEX,2021-03-01,2021,3,10605.714285714286,17595087.586787425,7488.702574453381,1.4162285362879996
Mexico,Mexico,MX-MEX,2021-04-01,2021,4,8205.857142857143,17595087.586787425,6872.745523016547,1.193970752354508
Mexico,Mexico,MX-MEX,2021-05-01,2021,5,7173.285714285715,17595087.586787425,6798.643330838156,1.0551054622542424
Mexico,Mexico,MX-MEX,2021-06-01,2021,6,6364.142857142857,17595087.586787425,6364.142857142857,1
Mexico,Mexico,MX-MEX,2021-07-01,2021,7,8839.57142857143,17595087.586787425,6676.0302078555,1.3240760082496557
Mexico,Mexico,MX-MEX,2021-08-01,2021,8,13426.285714285714,17595087.586787425,6668.023172610586,2.0135331516895754
Mexico,Mexico,MX-MEX,2021-09-01,2021,9,10752.142857142857,17595087.586787425,6599.242273054317,1.6292996092968808
Mexico,Mexico,MX-MEX,2021-10-01,2021,10,8595,17595087.586787425,7005.240826635183,1.2269385468262943
Mexico,Mexico,MX-MEX,2021-11-01,2021,11,7568.571428571428,17595087.586787425,7144.531723324661,1.0593516442599604
Mexico,Mexico,MX-MEX,2021-12-01,2021,12,6407.428571428572,17595087.586787425,6407.428571428572,1
Mexico,Michoacan,MX-MIC,2020-01-01,2020,1,2767.857142857143,4823839.688560305,2694.0472368885676,1.027397406013497
Mexico,Michoacan,MX-MIC,2020-02-01,2020,2,2414.285714285714,4823839.688560305,2398.6185763874355,1.0065317337456274
Mexico,Michoacan,MX-MIC,2020-03-01,2020,3,2430.5714285714284,4823839.688560305,2430.5714285714284,1
Mexico,Michoacan,MX-MIC,2020-04-01,2020,4,2270.5714285714284,4823839.688560305,2267.8535485710904,1.0011984371751212
Mexico,Michoacan,MX-MIC,2020-05-01,2020,5,2649.8571428571427,4823839.688560305,2415.178254305846,1.0971683510866763
Mexico,Michoacan,MX-MIC,2020-06-01,2020,6,3059,4823839.688560305,2279.815467792522,1.341775263487417
Mexico,Michoacan,MX-MIC,2020-07-01,2020,7,3377.5714285714284,4823839.688560305,2310.1687239613802,1.4620453448004918
Mexico,Michoacan,MX-MIC,2020-08-01,2020,8,3856,4823839.688560305,2347.6363721125003,1.6425030919631782
Mexico,Michoacan,MX-MIC,2020-09-01,2020,9,3396.4285714285716,4823839.688560305,2253.9689921288245,1.5068657036939621
Mexico,Michoacan,MX-MIC,2020-10-01,2020,10,3259.4285714285716,4823839.688560305,2447.1959419194072,1.3319033901601303
Mexico,Michoacan,MX-MIC,2020-11-01,2020,11,3208,4823839.688560305,2392.7175816659656,1.3407349135481261
Mexico,Michoacan,MX-MIC,2020-12-01,2020,12,3875,4823839.688560305,2693.616032403148,1.4385866260763467
Mexico,Michoacan,MX-MIC,2021-01-01,2021,1,7535.571428571428,4856235.444652929,2860.026625286445,2.634790656124296
Mexico,Michoacan,MX-MIC,2021-02-01,2021,2,4611,4856235.444652929,2500.4654722611795,1.8440566571112285
Mexico,Michoacan,MX-MIC,2021-03-01,2021,3,3436.285714285714,4856235.444652929,2636.0211911394777,1.3035880461948428
Mexico,Michoacan,MX-MIC,2021-04-01,2021,4,3019,4856235.444652929,2452.3664499825773,1.2310558236602236
Mexico,Michoacan,MX-MIC,2021-05-01,2021,5,2790.5714285714284,4856235.444652929,2532.128655862007,1.1020654191923123
Mexico,Michoacan,MX-MIC,2021-06-01,2021,6,2431.5714285714284,4856235.444652929,2367.219778996615,1.027184484577976
Mexico,Michoacan,MX-MIC,2021-07-01,2021,7,2923.4285714285716,4856235.444652929,2372.0156800049417,1.2324659554621835
Mexico,Michoacan,MX-MIC,2021-08-01,2021,8,4729.714285714285,4856235.444652929,2423.598446122362,1.9515255480055267
Mexico,Michoacan,MX-MIC,2021-09-01,2021,9,4766.428571428572,4856235.444652929,2314.5214280648743,2.0593581522438913
Mexico,Michoacan,MX-MIC,2021-10-01,2021,10,3479,4856235.444652929,2501.4516425430934,1.3907924266179637
Mexico,Michoacan,MX-MIC,2021-11-01,2021,11,2459.714285714286,4856235.444652929,2407.233677113605,1.0218012107007441
Mexico,Michoacan,MX-MIC,2021-12-01,2021,12,1586.2857142857142,4856235.444652929,1586.2857142857142,1
Mexico,Morelos,MX-MOR,2020-01-01,2020,1,1262.142857142857,2043051.025120322,1237.9652096054374,1.0195301510493382
Mexico,Morelos,MX-MOR,2020-02-01,2020,2,1149.4285714285716,2043051.025120322,1129.6035307157465,1.0175504415255
Mexico,Morelos,MX-MOR,2020-03-01,2020,3,1230.142857142857,2043051.025120322,1211.4722026594056,1.015411541793915
Mexico,Morelos,MX-MOR,2020-04-01,2020,4,1514.5714285714287,2043051.025120322,1182.9038993048819,1.2803841710737844
Mexico,Morelos,MX-MOR,2020-05-01,2020,5,2355.285714285714,2043051.025120322,1165.378488912267,2.021047871309239
Mexico,Morelos,MX-MOR,2020-06-01,2020,6,1910.2857142857142,2043051.025120322,1086.3029220811704,1.7585202759336538
Mexico,Morelos,MX-MOR,2020-07-01,2020,7,1648,2043051.025120322,1112.5302502513953,1.4813080360085544
Mexico,Morelos,MX-MOR,2020-08-01,2020,8,1587.4285714285713,2043051.025120322,1126.7095566671474,1.4089066361736111
Mexico,Morelos,MX-MOR,2020-09-01,2020,9,1433.5714285714287,2043051.025120322,1118.7308649276054,1.2814265463786922
Mexico,Morelos,MX-MOR,2020-10-01,2020,10,1383.4285714285713,2043051.025120322,1156.5757700742215,1.1961417550186029
Mexico,Morelos,MX-MOR,2020-11-01,2020,11,1426.7142857142858,2043051.025120322,1122.4572210740737,1.2710633946023084
Mexico,Morelos,MX-MOR,2020-12-01,2020,12,1881.2857142857142,2043051.025120322,1227.8287241325027,1.5322053290575184
Mexico,Morelos,MX-MOR,2021-01-01,2021,1,3364.285714285714,2064013.2545516945,1288.5392688044026,2.6109299077918946
Mexico,Morelos,MX-MOR,2021-02-01,2021,2,2445,2064013.2545516945,1177.5746533431588,2.0763014837815965
Mexico,Morelos,MX-MOR,2021-03-01,2021,3,2303.1428571428573,2064013.2545516945,1290.6065297024843,1.7845430068246957
Mexico,Morelos,MX-MOR,2021-04-01,2021,4,1783.5714285714284,2064013.2545516945,1234.570022219034,1.4446903751685234
Mexico,Morelos,MX-MOR,2021-05-01,2021,5,1432.7142857142858,2064013.2545516945,1219.2426313412352,1.1750854578782401
Mexico,Morelos,MX-MOR,2021-06-01,2021,6,1142,2064013.2545516945,1110.1664854783621,1.028674541105356
Mexico,Morelos,MX-MOR,2021-07-01,2021,7,1273,2064013.2545516945,1135.4720743710097,1.1211196019111023
Mexico,Morelos,MX-MOR,2021-08-01,2021,8,2076.1428571428573,2064013.2545516945,1164.2868077440005,1.7831885093379438
Mexico,Morelos,MX-MOR,2021-09-01,2021,9,2275.714285714286,2064013.2545516945,1157.347317111285,1.9663192302501047
Mexico,Morelos,MX-MOR,2021-10-01,2021,10,1693.7142857142858,2064013.2545516945,1202.4821069025897,1.4085151670797291
Mexico,Morelos,MX-MOR,2021-11-01,2021,11,1335.857142857143,2064013.2545516945,1160.9517770054495,1.150656874226803
Mexico,Morelos,MX-MOR,2021-12-01,2021,12,982.1428571428571,2064013.2545516945,963.574309259496,1.019270488746873
Mexico,Nayarit,MX-NAY,2020-01-01,2020,1,648.5714285714286,1287729.0894661548,607.1729284416753,1.0681823879005996
Mexico,Nayarit,MX-NAY,2020-02-01,2020,2,552.8571428571429,1287729.0894661548,550.3121285019154,1.0046246742955778
Mexico,Nayarit,MX-NAY,2020-03-01,2020,3,569.5714285714286,1287729.0894661548,562.2914728156127,1.0129469431918687
Mexico,Nayarit,MX-NAY,2020-04-01,2020,4,489,1287729.0894661548,489,1
Mexico,Nayarit,MX-NAY,2020-05-01,2020,5,629.1428571428571,1287729.0894661548,565.2303381828476,1.113073405021891
Mexico,Nayarit,MX-NAY,2020-06-01,2020,6,813.7142857142857,1287729.0894661548,562.3640609844111,1.4469528587760199
Mexico,Nayarit,MX-NAY,2020-07-01,2020,7,965.5714285714286,1287729.0894661548,570.2704619717582,1.6931815567527098
Mexico,Nayarit,MX-NAY,2020-08-01,2020,8,942.1428571428571,1287729.0894661548,556.767921078203,1.6921644036501966
Mexico,Nayarit,MX-NAY,2020-09-01,2020,9,809,1287729.0894661548,552.6273733875491,1.4639159023935295
Mexico,Nayarit,MX-NAY,2020-10-01,2020,10,824.5714285714286,1287729.0894661548,590.3037886594833,1.3968594551018247
Mexico,Nayarit,MX-NAY,2020-11-01,2020,11,644,1287729.0894661548,560.3898480120821,1.1491999762032008
Mexico,Nayarit,MX-NAY,2020-12-01,2020,12,778,1287729.0894661548,631.9452027573777,1.2311194018173393
Mexico,Nayarit,MX-NAY,2021-01-01,2021,1,1255,1305302.9764547264,663.9551216160207,1.8901879948533524
Mexico,Nayarit,MX-NAY,2021-02-01,2021,2,885,1305302.9764547264,583.44393185491,1.5168552652289482
Mexico,Nayarit,MX-NAY,2021-03-01,2021,3,684.8571428571429,1305302.9764547264,614.2801781694783,1.1148937686675486
Mexico,Nayarit,MX-NAY,2021-04-01,2021,4,622.2857142857142,1305302.9764547264,557.1071064335213,1.116994752175129
Mexico,Nayarit,MX-NAY,2021-05-01,2021,5,627,1305302.9764547264,576.2423695725295,1.0880838222033618
Mexico,Nayarit,MX-NAY,2021-06-01,2021,6,636.1428571428571,1305302.9764547264,575.3233681417939,1.1057135732162258
Mexico,Nayarit,MX-NAY,2021-07-01,2021,7,917.5714285714286,1305302.9764547264,588.6368547201621,1.5588073040510553
Mexico,Nayarit,MX-NAY,2021-08-01,2021,8,1509.142857142857,1305302.9764547264,571.3880446944175,2.6411873177184826
Mexico,Nayarit,MX-NAY,2021-09-01,2021,9,943,1305302.9764547264,562.0117068591337,1.6779009911912026
Mexico,Nayarit,MX-NAY,2021-10-01,2021,10,741,1305302.9764547264,603.2681305113633,1.228309540190508
Mexico,Nayarit,MX-NAY,2021-11-01,2021,11,564.8571428571429,1305302.9764547264,549.5950417772531,1.0277697211942378
Mexico,Nayarit,MX-NAY,2021-12-01,2021,12,427.1428571428571,1305302.9764547264,427.1428571428571,1
Mexico,Nuevo Leon,MX-NLE,2020-01-01,2020,1,3134.5714285714284,5606529.264550604,3125.694650781042,1.0028399376081627
Mexico,Nuevo Leon,MX-NLE,2020-02-01,2020,2,2636.857142857143,5606529.264550604,2627.7468250985476,1.0034669693714706
Mexico,Nuevo Leon,MX-NLE,2020-03-01,2020,3,2497.1428571428573,5606529.264550604,2497.1428571428573,1
Mexico,Nuevo Leon,MX-NLE,2020-04-01,2020,4,2275.285714285714,5606529.264550604,2256.4378667739675,1.008352921119292
Mexico,Nuevo Leon,MX-NLE,2020-05-01,2020,5,2359.8571428571427,5606529.264550604,2354.2441924648742,1.0023841835992349
Mexico,Nuevo Leon,MX-NLE,2020-06-01,2020,6,2957.8571428571427,5606529.264550604,2432.4607246339315,1.2159937929942444
Mexico,Nuevo Leon,MX-NLE,2020-07-01,2020,7,5238.714285714285,5606529.264550604,2608.278572763723,2.008494928577879
Mexico,Nuevo Leon,MX-NLE,2020-08-01,2020,8,5221.428571428572,5606529.264550604,2585.8409357034843,2.0192381129615264
Mexico,Nuevo Leon,MX-NLE,2020-09-01,2020,9,4120.714285714285,5606529.264550604,2374.414235246595,1.7354656253930048
Mexico,Nuevo Leon,MX-NLE,2020-10-01,2020,10,4310.285714285715,5606529.264550604,2574.744891977008,1.6740632160167441
Mexico,Nuevo Leon,MX-NLE,2020-11-01,2020,11,4380.857142857143,5606529.264550604,2717.0767661669483,1.6123420572460798
Mexico,Nuevo Leon,MX-NLE,2020-12-01,2020,12,5169.571428571428,5606529.264550604,3292.0980452734707,1.570296922351229
Mexico,Nuevo Leon,MX-NLE,2021-01-01,2021,1,7520.571428571428,5682256.194833869,3461.5282435924564,2.172615937048198
Mexico,Nuevo Leon,MX-NLE,2021-02-01,2021,2,4740,5682256.194833869,2815.8748429089005,1.6833134512126997
Mexico,Nuevo Leon,MX-NLE,2021-03-01,2021,3,3165.714285714286,5682256.194833869,2819.610051916313,1.1227489714624714
Mexico,Nuevo Leon,MX-NLE,2021-04-01,2021,4,2792.285714285714,5682256.194833869,2482.3893663329386,1.1248379291966448
Mexico,Nuevo Leon,MX-NLE,2021-05-01,2021,5,2691.285714285714,5682256.194833869,2518.3003913007315,1.068691298140026
Mexico,Nuevo Leon,MX-NLE,2021-06-01,2021,6,2754.8571428571427,5682256.194833869,2517.305762298731,1.0943673129089755
Mexico,Nuevo Leon,MX-NLE,2021-07-01,2021,7,3075.285714285714,5682256.194833869,2652.327996834605,1.159466596120798
Mexico,Nuevo Leon,MX-NLE,2021-08-01,2021,8,5550.714285714285,5682256.194833869,2723.6641762473196,2.0379583996152166
Mexico,Nuevo Leon,MX-NLE,2021-09-01,2021,9,4647.428571428572,5682256.194833869,2485.6438026102355,1.8697081884975606
Mexico,Nuevo Leon,MX-NLE,2021-10-01,2021,10,3259.4285714285716,5682256.194833869,2646.4709237199313,1.2316132182729802
Mexico,Nuevo Leon,MX-NLE,2021-11-01,2021,11,2758.8571428571427,5682256.194833869,2651.963291968133,1.0403074398551269
Mexico,Nuevo Leon,MX-NLE,2021-12-01,2021,12,1615.142857142857,5682256.194833869,1615.142857142857,1
Mexico,Oaxaca,MX-OAX,2020-01-01,2020,1,2348.857142857143,4142528.4503113544,2295.447797612158,1.0232675059308882
Mexico,Oaxaca,MX-OAX,2020-02-01,2020,2,2111.714285714286,4142528.4503113544,2066.1935609446573,1.0220312005758148
Mexico,Oaxaca,MX-OAX,2020-03-01,2020,3,2138.714285714286,4142528.4503113544,2105.971254928276,1.015547710211802
Mexico,Oaxaca,MX-OAX,2020-04-01,2020,4,1994.5714285714284,4142528.4503113544,1988.722976543172,1.0029408077933621
Mexico,Oaxaca,MX-OAX,2020-05-01,2020,5,2661,4142528.4503113544,2120.4782039760844,1.2549056128048803
Mexico,Oaxaca,MX-OAX,2020-06-01,2020,6,3294.1428571428573,4142528.4503113544,2067.4924096624645,1.5933034828798496
Mexico,Oaxaca,MX-OAX,2020-07-01,2020,7,3753.5714285714284,4142528.4503113544,2144.9248873875417,1.7499780298335637
Mexico,Oaxaca,MX-OAX,2020-08-01,2020,8,3236.8571428571427,4142528.4503113544,2111.410746826094,1.5330305331271223
Mexico,Oaxaca,MX-OAX,2020-09-01,2020,9,2796.857142857143,4142528.4503113544,2033.7872222214405,1.3751965359494323
Mexico,Oaxaca,MX-OAX,2020-10-01,2020,10,2797.142857142857,4142528.4503113544,2154.6684827136896,1.2981778308744765
Mexico,Oaxaca,MX-OAX,2020-11-01,2020,11,2720.1428571428573,4142528.4503113544,2139.794735366014,1.2712167256910156
Mexico,Oaxaca,MX-OAX,2020-12-01,2020,12,3077.142857142857,4142528.4503113544,2305.9804049026498,1.3344184758034676
Mexico,Oaxaca,MX-OAX,2021-01-01,2021,1,4243.142857142857,4164572.6291345847,2374.181705107889,1.7872022381496862
Mexico,Oaxaca,MX-OAX,2021-02-01,2021,2,3404,4164572.6291345847,2108.9712485857426,1.6140570917136459
Mexico,Oaxaca,MX-OAX,2021-03-01,2021,3,3008.714285714286,4164572.6291345847,2189.2692029150335,1.3743007400406277
Mexico,Oaxaca,MX-OAX,2021-04-01,2021,4,2469.8571428571427,4164572.6291345847,2080.382868600981,1.1872127867107827
Mexico,Oaxaca,MX-OAX,2021-05-01,2021,5,2337.4285714285716,4164572.6291345847,2152.8838406531186,1.085719780738132
Mexico,Oaxaca,MX-OAX,2021-06-01,2021,6,2251,4164572.6291345847,2092.6452822959777,1.075672030536528
Mexico,Oaxaca,MX-OAX,2021-07-01,2021,7,3097.5714285714284,4164572.6291345847,2179.1419325813304,1.42146382585652
Mexico,Oaxaca,MX-OAX,2021-08-01,2021,8,5339.428571428572,4164572.6291345847,2149.9802631304433,2.483477947678545
Mexico,Oaxaca,MX-OAX,2021-09-01,2021,9,4599.428571428572,4164572.6291345847,2060.0578413954654,2.2326696265542516
Mexico,Oaxaca,MX-OAX,2021-10-01,2021,10,3162.5714285714284,4164572.6291345847,2174.0652528580245,1.4546810057397839
