"","state","state_iso","date","dts","bsn","exposure","excess","pscore"
"1242","Minas Gerais","MG",2021-07-11,3869,3087.94327100817,414485.967633254,781.056728991835,1.25293752522106
"1243","Minas Gerais","MG",2021-07-18,3806,3081.07792608922,414521.416932389,724.92207391078,1.23528196666902
"1244","Minas Gerais","MG",2021-07-25,3590,3058.35951703133,414556.848397488,531.640482968675,1.17383191217647
"1245","Minas Gerais","MG",2021-08-01,3444,3024.49467012644,414592.262528632,419.505329873558,1.13870261833063
"1246","Minas Gerais","MG",2021-08-08,3449,2984.15579524452,414627.659825902,464.844204755481,1.15577075617039
"1247","Minas Gerais","MG",2021-08-15,3250,2941.84978370886,414663.040789381,308.150216291144,1.10474709415742
"1248","Minas Gerais","MG",2021-08-22,2964,2901.51545047862,414698.405919149,62.4845495213776,1.02153514278584
"1249","Minas Gerais","MG",2021-08-29,2724,2864.39998489518,414733.755715289,-140.399984895176,0.950984504386417
"1250","Minas Gerais","MG",2021-09-05,2768,2830.59181728606,414769.090677883,-62.5918172860602,0.977887374327934
"1251","Minas Gerais","MG",2021-09-12,2632,2800.17563752622,414804.41130701,-168.175637526224,0.939941039671784
"1252","Minas Gerais","MG",2021-09-19,2324,2773.23947498295,414839.718102755,-449.239474982945,0.838009130103808
"1253","Minas Gerais","MG",2021-09-26,1929,2749.86424695557,414875.011565197,-820.864246955571,0.701489174287652
"1254","Minas Gerais","MG",2021-10-03,1490,2729.9568550905,414910.292194419,-1239.9568550905,0.545796171548143
"1255","Minas Gerais","MG",2021-10-10,1112,2713.29883326857,414945.560490502,-1601.29883326857,0.40983322086216
"1256","Minas Gerais","MG",2021-10-17,544,2699.68370565137,414980.816953528,-2155.68370565137,0.201505087007497
"1257","Minas Gerais","MG",2021-10-24,26,2688.91857871196,415016.062083579,-2662.91857871196,0.00966931472222355
"1258","Pará","PA",2020-01-05,211,679.177219400384,165171.164203848,-468.177219400384,0.310670019507254
"1259","Pará","PA",2020-01-05,569,679.32332135258,165171.164203848,-110.32332135258,0.837598212979177
"1260","Pará","PA",2020-01-12,826,689.144484489468,165202.329327411,136.855515510532,1.19858755107344
"1261","Pará","PA",2020-01-19,745,709.582841967191,165233.464689014,35.4171580328092,1.04991264717538
"1262","Pará","PA",2020-01-26,770,736.58153276437,165264.569871326,33.4184672356299,1.04536967837113
"1263","Pará","PA",2020-02-02,762,765.648235801266,165295.644457016,-3.64823580126631,0.995235101929741
"1264","Pará","PA",2020-02-09,810,791.579110323853,165326.688028757,18.420889676147,1.02327106594388
"1265","Pará","PA",2020-02-16,720,809.225613690099,165357.700169217,-89.2256136900992,0.889739508759211
"1266","Pará","PA",2020-02-23,786,818.606574796403,165388.680461068,-32.6065747964033,0.960168198252606
"1267","Pará","PA",2020-03-01,825,822.462149828739,165419.628486978,2.53785017126108,1.00308567412104
"1268","Pará","PA",2020-03-08,875,823.763470936297,165450.543829619,51.2365290637033,1.06219810767461
"1269","Pará","PA",2020-03-15,899,825.554764281565,165481.426071661,73.4452357184354,1.08896470457941
"1270","Pará","PA",2020-03-22,903,830.727075111117,165512.274795774,72.2729248888828,1.08699960198025
"1271","Pará","PA",2020-03-29,857,839.419455130064,165543.089584629,17.5805448699356,1.02094369479108
"1272","Pará","PA",2020-04-05,815,849.596675202946,165573.870020895,-34.5966752029465,0.959278706929165
"1273","Pará","PA",2020-04-12,812,859.083606922116,165604.615687242,-47.0836069221165,0.945193219213197
"1274","Pará","PA",2020-04-19,1073,865.610786405236,165635.326166342,207.389213594764,1.23958714107067
"1275","Pará","PA",2020-04-26,1721,866.902584144175,165666.001040864,854.097415855825,1.98522882671876
"1276","Pará","PA",2020-05-03,2264,862.291615859497,165696.639893478,1401.7083841405,2.62556188458743
"1277","Pará","PA",2020-05-10,2249,853.22452809071,165727.242306855,1395.77547190929,2.63588296627227
"1278","Pará","PA",2020-05-17,1999,841.307179412805,165757.807863666,1157.6928205872,2.37606435427689
"1279","Pará","PA",2020-05-24,1746,828.103738536453,165788.336146579,917.896261463547,2.1084314908248
"1280","Pará","PA",2020-05-31,1403,815.097965977101,165818.826738266,587.902034022899,1.72126549023853
"1281","Pará","PA",2020-06-07,1269,803.384644384391,165849.279221397,465.615355615609,1.57956715860856
"1282","Pará","PA",2020-06-14,1104,793.336710301946,165879.693178641,310.663289698054,1.39159071509475
"1283","Pará","PA",2020-06-21,1087,785.225770915352,165910.06819267,301.774229084648,1.38431523806569
"1284","Pará","PA",2020-06-28,1005,779.322417700745,165940.403846154,225.677582299255,1.28958179204581
"1285","Pará","PA",2020-07-05,989,775.904171873644,165970.699896941,213.095828126356,1.27464194142915
"1286","Pará","PA",2020-07-12,925,775.069861900455,166000.956803596,149.930138099545,1.19344080510616
"1287","Pará","PA",2020-07-19,921,776.162331223086,166031.175199863,144.837668776914,1.18660744402357
"1288","Pará","PA",2020-07-26,898,778.343339979873,166061.355719485,119.656660020127,1.15373249037272
"1289","Pará","PA",2020-08-02,854,780.773019279802,166091.498996207,73.2269807201984,1.09378779608412
"1290","Pará","PA",2020-08-09,830,782.602631582063,166121.60566377,47.3973684179367,1.06056377337004
"1291","Pará","PA",2020-08-16,900,783.083179241004,166151.676355919,116.916820758996,1.14930319518843
"1292","Pará","PA",2020-08-23,807,782.256243886965,166181.711706398,24.7437561130349,1.03163126700029
"1293","Pará","PA",2020-08-30,831,780.522094174979,166211.712348949,50.4779058250213,1.06467197559395
"1294","Pará","PA",2020-09-06,826,778.283416149045,166241.678917317,47.7165838509552,1.06131003547147
"1295","Pará","PA",2020-09-13,841,775.940029976599,166271.612045245,65.0599700234014,1.08384664730516
"1296","Pará","PA",2020-09-20,817,773.884954063986,166301.512366476,43.1150459360141,1.05571247471552
"1297","Pará","PA",2020-09-27,836,772.471788221024,166331.380514755,63.5282117789762,1.08224017077087
"1298","Pará","PA",2020-10-04,817,772.025398258245,166361.217123823,44.9746017417547,1.05825533958238
"1299","Pará","PA",2020-10-11,834,772.872133442524,166391.022827426,61.1278665574758,1.07909182374735
"1300","Pará","PA",2020-10-18,736,775.345324884987,166420.798259306,-39.3453248849869,0.949254450085421
"1301","Pará","PA",2020-10-25,795,779.763645610186,166450.544053208,15.2363543898144,1.01953970857142
"1302","Pará","PA",2020-11-01,832,785.372720750621,166480.260842874,46.6272792493791,1.05936961905783
"1303","Pará","PA",2020-11-08,817,789.975552785368,166509.949262048,27.0244472146316,1.03420921966426
"1304","Pará","PA",2020-11-15,790,791.232372866898,166539.609944473,-1.23237286689812,0.998442464048289
"1305","Pará","PA",2020-11-22,780,786.81847448842,166569.243523894,-6.81847448841961,0.991334119991459
"1306","Pará","PA",2020-11-29,793,774.565578224382,166598.850634053,18.4344217756181,1.02379969145786
"1307","Pará","PA",2020-12-06,835,754.661868269156,166628.431908694,80.3381317308439,1.10645579842944
"1308","Pará","PA",2020-12-13,824,731.901290819045,166657.987981562,92.0987091809546,1.12583487737519
"1309","Pará","PA",2020-12-20,852,711.222275071175,166687.519486398,140.777724928825,1.19793773319984
"1310","Pará","PA",2020-12-27,926,697.040085273367,166717.027056947,228.959914726633,1.32847453046669
"1311","Pará","PA",2021-01-03,473,693.51612358392,166746.511326952,-220.51612358392,0.682031727763808
"1312","Pará","PA",2021-01-03,436,693.665310065211,166746.511326952,-257.665310065211,0.628545198489185
"1313","Pará","PA",2021-01-10,880,693.937115241645,166775.972930157,186.062884758355,1.26812643490551
"1314","Pará","PA",2021-01-17,910,703.960993825526,166805.412500306,206.039006174474,1.29268525952667
"1315","Pará","PA",2021-01-24,968,724.829999976313,166834.830671141,243.170000023687,1.33548556217545
"1316","Pará","PA",2021-01-31,973,752.399765272034,166864.228076406,220.600234727966,1.29319551242577
"1317","Pará","PA",2021-02-07,1038,782.081318155899,166893.605349845,255.918681844101,1.32722771392563
"1318","Pará","PA",2021-02-14,998,808.55912663682,166922.963125202,189.44087336318,1.23429439743158
"1319","Pará","PA",2021-02-21,1018,826.574395300887,166952.30203622,191.425604699113,1.23158908113701
"1320","Pará","PA",2021-02-28,1054,836.146666088952,166981.622716641,217.853333911048,1.26054440296946
"1321","Pará","PA",2021-03-07,1182,840.075080123516,167010.925800211,341.924919876484,1.40701709640787
"1322","Pará","PA",2021-03-14,1336,841.394564332632,167040.211920673,494.605435667368,1.5878400653321
"1323","Pará","PA",2021-03-21,1589,843.214561154874,167069.481711769,745.785438845126,1.88445512352597
"1324","Pará","PA",2021-03-28,1743,848.487914728862,167098.735807243,894.512085271138,2.05424257640367
"1325","Pará","PA",2021-04-04,1757,857.356537998305,167127.97484084,899.643462001695,2.04932244886371
"1326","Pará","PA",2021-04-11,1571,867.741623014261,167157.199446302,703.258376985739,1.81044674858726
"1327","Pará","PA",2021-04-18,1437,877.421570192464,167186.410257374,559.578429807536,1.63775321785717
"1328","Pará","PA",2021-04-25,1218,884.078529287435,167215.607907797,333.921470712565,1.37770566714442
"1329","Pará","PA",2021-05-02,1164,885.388451407835,167244.793031317,278.611548592165,1.31467718846926
"1330","Pará","PA",2021-05-09,998,880.669905115718,167273.966261677,117.330094884282,1.1332282325111
"1331","Pará","PA",2021-05-16,1000,871.400547802934,167303.128232619,128.599452197066,1.14757788771341
"1332","Pará","PA",2021-05-23,998,859.220572825777,167332.279577888,138.779427174223,1.16151781226305
"1333","Pará","PA",2021-05-30,1016,845.72752596555,167361.420931228,170.27247403445,1.20133254364643
"1334","Pará","PA",2021-06-06,998,832.436768164587,167390.552926381,165.563231835413,1.19888985946699
"1335","Pará","PA",2021-06-13,913,820.466351675849,167419.676197091,92.5336483241515,1.11278177116605
"1336","Pará","PA",2021-06-20,949,810.197099121788,167448.791377102,138.802900878212,1.17131991836143
"1337","Pará","PA",2021-06-27,902,801.906338285082,167477.899100157,100.093661714918,1.12481964156684
"1338","Pará","PA",2021-07-04,925,795.870351334265,167507,129.129648665735,1.16224960315364
"1339","Pará","PA",2021-07-11,873,792.372488636219,167536.094676002,80.6275113637813,1.10175455675216
"1340","Pará","PA",2021-07-18,875,791.513605547913,167565.183590045,83.4863944520869,1.10547689119544
"1341","Pará","PA",2021-07-25,815,792.622538796967,167594.26716964,22.3774612030335,1.02823217875812
"1342","Pará","PA",2021-08-01,825,794.843228484042,167623.345842297,30.1567715159579,1.03794052768553
"1343","Pará","PA",2021-08-08,821,797.317981158402,167652.420035525,23.6820188415979,1.02970210054361
"1344","Pará","PA",2021-08-15,811,799.180075178184,167681.490176836,11.819924821816,1.01479006445347
"1345","Pará","PA",2021-08-22,814,799.664667635913,167710.556693739,14.3353323640871,1.01792667969996
"1346","Pará","PA",2021-08-29,765,798.814251214969,167739.620013743,-33.814251214969,0.957669444224939
"1347","Pará","PA",2021-09-05,726,797.037592422803,167768.680564361,-71.0375924228031,0.910872971239831
"1348","Pará","PA",2021-09-12,797,794.745913150677,167797.738773101,2.25408684932279,1.0028362358485
"1349","Pará","PA",2021-09-19,743,792.347496411107,167826.795067473,-49.3474964111074,0.937719880942864
"1350","Pará","PA",2021-09-26,775,790.243668150663,167855.849874989,-15.2436681506628,0.98071016730025
"1351","Pará","PA",2021-10-03,685,788.795492169753,167884.903623157,-103.795492169753,0.868412670711085
"1352","Pará","PA",2021-10-10,596,788.334682465066,167913.956739489,-192.334682465066,0.75602407614029
"1353","Pará","PA",2021-10-17,347,789.194460420201,167943.009651494,-442.194460420201,0.439688844008411
"1354","Pará","PA",2021-10-24,61,791.715169841937,167972.062786683,-730.715169841937,0.077047911071577
"1355","Paraíba","PB",2020-01-05,133,432.044843489464,78594.4404495812,-299.044843489464,0.307838415396441
"1356","Paraíba","PB",2020-01-05,402,432.005472148951,78594.4404495812,-30.0054721489515,0.930543768346976
"1357","Paraíba","PB",2020-01-12,508,438.163758986555,78602.9857213245,69.8362410134451,1.15938388235251
"1358","Paraíba","PB",2020-01-19,477,451.496529410831,78611.5216830212,25.503470589169,1.05648652631383
"1359","Paraíba","PB",2020-01-26,516,469.347945985743,78620.0482049062,46.6520540142571,1.09939758853376
"1360","Paraíba","PB",2020-02-02,539,488.77586783814,78628.5651572141,50.2241321618603,1.10275493424829
"1361","Paraíba","PB",2020-02-09,530,506.349871233125,78637.0724101798,23.6501287668747,1.04670708952543
"1362","Paraíba","PB",2020-02-16,486,518.630617916354,78645.5698340381,-32.6306179163537,0.937083124695857
"1363","Paraíba","PB",2020-02-23,499,525.465830128304,78654.0572990239,-26.4658301283044,0.949633584886305
"1364","Paraíba","PB",2020-03-01,505,528.456571871079,78662.5346753718,-23.4565718710792,0.95561305673988
"1365","Paraíba","PB",2020-03-08,508,529.368760750886,78671.0018333168,-21.3687607508859,0.959633506290444
"1366","Paraíba","PB",2020-03-15,506,530.02601368766,78679.4586430936,-24.0260136876605,0.954670123602992
"1367","Paraíba","PB",2020-03-22,542,532.174128151218,78687.904974937,9.82587184878162,1.01846364061875
"1368","Paraíba","PB",2020-03-29,531,536.155543075788,78696.3406990819,-5.1555430757877,0.990384239905063
"1369","Paraíba","PB",2020-04-05,527,541.220491826323,78704.765685763,-14.220491826323,0.973725141525339
"1370","Paraíba","PB",2020-04-12,527,546.571393981714,78713.1798052151,-19.5713939817138,0.964192429027179
"1371","Paraíba","PB",2020-04-19,560,551.380810088803,78721.5829276731,8.61918991119671,1.01563200922754
"1372","Paraíba","PB",2020-04-26,493,554.806544158954,78729.9749233717,-61.8065441589538,0.888598026087367
"1373","Paraíba","PB",2020-05-03,584,556.503929875489,78738.3556625457,27.4960701245114,1.04940858212926
"1374","Paraíba","PB",2020-05-10,638,556.802005930619,78746.72501543,81.1979940693808,1.14582920536299
"1375","Paraíba","PB",2020-05-17,756,556.087326585756,78755.0828522594,199.912673414244,1.35949870435218
"1376","Paraíba","PB",2020-05-24,764,554.751659209651,78763.4290432686,209.248340790349,1.37719281649101
"1377","Paraíba","PB",2020-05-31,772,553.185596004089,78771.7634586925,218.814403995911,1.39555332889451
"1378","Paraíba","PB",2020-06-07,762,551.636080185668,78780.0859687659,210.363919814332,1.38134546917875
"1379","Paraíba","PB",2020-06-14,731,550.035548281911,78788.3964437235,180.964451718089,1.32900501119127
"1380","Paraíba","PB",2020-06-21,660,548.275181678733,78796.6947538002,111.724818321267,1.20377507874637
"1381","Paraíba","PB",2020-06-28,704,546.247661962745,78804.9807692308,157.752338037255,1.28879270159332
"1382","Paraíba","PB",2020-07-05,690,543.847591942752,78813.2544105805,146.152408057248,1.26873780489706
"1383","Paraíba","PB",2020-07-12,644,540.971769461703,78821.5157997369,103.028230538297,1.19045029030039
"1384","Paraíba","PB",2020-07-19,707,537.518966511377,78829.7651089178,169.481033488623,1.31530242474716
"1385","Paraíba","PB",2020-07-26,664,533.39203329121,78838.0025103412,130.60796670879,1.24486298736577
"1386","Paraíba","PB",2020-08-02,590,528.4994495972,78846.2281762249,61.5005504027999,1.11636823926623
"1387","Paraíba","PB",2020-08-09,676,522.756665060086,78854.442278787,153.243334939914,1.2931446793171
"1388","Paraíba","PB",2020-08-16,626,516.150993733821,78862.6449902452,109.849006266179,1.21282339392885
"1389","Paraíba","PB",2020-08-23,593,509.138296031776,78870.8364828177,83.8617039682244,1.16471301534739
"1390","Paraíba","PB",2020-08-30,616,502.357694325656,78879.0169287222,113.642305674344,1.226217906002
"1391","Paraíba","PB",2020-09-06,492,496.416230125703,78887.1865001767,-4.41623012570318,0.991103775707364
"1392","Paraíba","PB",2020-09-13,570,491.894343892554,78895.3453693991,78.1056561074464,1.15878543243528
"1393","Paraíba","PB",2020-09-20,589,489.324600257772,78903.4937086074,99.6753997422276,1.20369995640873
"1394","Paraíba","PB",2020-09-27,558,488.726263505445,78911.6316900195,69.2737364945553,1.14174342912878
"1395","Paraíba","PB",2020-10-04,528,489.740268519104,78919.7594858533,38.2597314808962,1.07812249459614
"1396","Paraíba","PB",2020-10-11,564,492.012806174933,78927.8772683267,71.9871938250671,1.14631162628615
"1397","Paraíba","PB",2020-10-18,542,495.195169193207,78935.9852096577,46.8048308067928,1.09451794710164
"1398","Paraíba","PB",2020-10-25,552,498.926421213151,78944.0834820642,53.0735787868492,1.10637556266874
"1399","Paraíba","PB",2020-11-01,550,502.466686617082,78952.1722577641,47.5333133829178,1.0945999300032
"1400","Paraíba","PB",2020-11-08,596,504.572262857789,78960.2517089753,91.427737142211,1.18119849994208
"1401","Paraíba","PB",2020-11-15,572,503.954896718923,78968.3220079157,68.0451032810766,1.13502220878117
"1402","Paraíba","PB",2020-11-22,573,499.366070179355,78976.3833268034,73.6339298206452,1.14745481164589
"1403","Paraíba","PB",2020-11-29,542,489.686026976925,78984.4358378561,52.3139730230748,1.10683166384394
"1404","Paraíba","PB",2020-12-06,545,475.271913974128,78992.4797132919,69.7280860258719,1.14671198523561
"1405","Paraíba","PB",2020-12-13,591,459.298623292262,79000.5151253286,131.701376707738,1.28674454925142
"1406","Paraíba","PB",2020-12-20,608,444.963407522653,79008.5422461843,163.036592477347,1.36640449466409
"1407","Paraíba","PB",2020-12-27,604,435.088112860062,79016.5612480767,168.911887139938,1.38822455072282
"1408","Paraíba","PB",2021-01-03,343,432.316201959489,79024.5723032239,-89.3162019594893,0.79340075260964
"1409","Paraíba","PB",2021-01-03,285,432.276805890649,79024.5723032239,-147.276805890649,0.659299773007242
"1410","Paraíba","PB",2021-01-10,639,432.281188622726,79032.5755838437,206.718811377274,1.47820450396163
"1411","Paraíba","PB",2021-01-17,586,438.440092978554,79040.5712621541,147.559907021446,1.33655660005679
"1412","Paraíba","PB",2021-01-24,595,451.777870022705,79048.559510373,143.222129977295,1.31701891456104
"1413","Paraíba","PB",2021-01-31,594,469.636887995957,79056.5405007184,124.363112004043,1.26480695018385
"1414","Paraíba","PB",2021-02-07,584,489.07311849829,79064.5144054081,94.9268815017102,1.19409547961496
"1415","Paraíba","PB",2021-02-14,621,506.654045648806,79072.4813966601,114.345954351194,1.22568842651748
"1416","Paraíba","PB",2021-02-21,610,518.938335852969,79080.4416466923,91.0616641470306,1.17547684928182
"1417","Paraíba","PB",2021-02-28,710,525.773743032632,79088.3953277226,184.226256967368,1.35039075155173
"1418","Paraíba","PB",2021-03-07,702,528.76238065661,79096.342611969,173.23761934339,1.3276284881089
"1419","Paraíba","PB",2021-03-14,834,529.671262062913,79104.2836716494,304.328737937087,1.57456154361068
"1420","Paraíba","PB",2021-03-21,857,530.325080480239,79112.2186789817,326.674919519761,1.61598994945504
"1421","Paraíba","PB",2021-03-28,830,532.470613627843,79120.1478061839,297.529386372157,1.55877146786566
"1422","Paraíba","PB",2021-04-04,878,536.450459348195,79128.0712254738,341.549540651805,1.63668421696721
"1423","Paraíba","PB",2021-04-11,801,541.514407814785,79135.9891090693,259.485592185215,1.47918501971598
"1424","Paraíba","PB",2021-04-18,840,546.86443136777,79143.9016291885,293.13556863223,1.53602968454003
"1425","Paraíba","PB",2021-04-25,786,551.672649911115,79151.8089580493,234.327350088885,1.42475796131391
"1426","Paraíba","PB",2021-05-02,677,555.096441718727,79159.7112678695,121.903558281273,1.219607889944
"1427","Paraíba","PB",2021-05-09,700,556.790993712196,79167.608730867,143.209006287804,1.25720424343255
"1428","Paraíba","PB",2021-05-16,701,557.085549343726,79175.5015192599,143.914450656274,1.25833456068967
"1429","Paraíba","PB",2021-05-23,744,556.366887093345,79183.3898052661,187.633112906655,1.33724708867365
"1430","Paraíba","PB",2021-05-30,794,555.026990449983,79191.2737611034,238.973009550017,1.43056106038424
"1431","Paraíba","PB",2021-06-06,847,553.456656669613,79199.1535589897,293.543343330387,1.530381810017
"1432","Paraíba","PB",2021-06-13,865,551.902954428545,79207.0293711431,313.097045571455,1.56730452891966
"1433","Paraíba","PB",2021-06-20,797,550.298289280776,79214.9013697815,246.701710719224,1.44830542911855
"1434","Paraíba","PB",2021-06-27,721,548.533793786377,79222.7697271226,172.466206213623,1.31441309207795
"1435","Paraíba","PB",2021-07-04,667,546.502103906755,79230.6346153846,120.497896093245,1.22048935444502
"1436","Paraíba","PB",2021-07-11,625,544.097779631733,79238.4961969098,80.9022203682669,1.14869059091369
"1437","Paraíba","PB",2021-07-18,604,541.217577497784,79246.3545945389,62.7824225022156,1.11600218675912
"1438","Paraíba","PB",2021-07-25,545,537.760230690363,79254.2099212371,7.2397693096375,1.01346282022444
"1439","Paraíba","PB",2021-08-01,626,533.628554285327,79262.0622899694,92.3714457146733,1.17310064270902
"1440","Paraíba","PB",2021-08-08,575,528.730997097617,79269.9118137011,46.2690029023834,1.08750953349883
"1441","Paraíba","PB",2021-08-15,536,522.982982247998,79277.7586053973,13.0170177520024,1.0248899451681
"1442","Paraíba","PB",2021-08-22,538,516.371829242069,79285.6027780232,21.6281707579312,1.0418848773948
"1443","Paraíba","PB",2021-08-29,525,509.353601782884,79293.4444445439,15.6463982171157,1.03071814582708
"1444","Paraíba","PB",2021-09-05,530,502.567692727718,79301.2837179245,27.4323072722821,1.05458430310829
"1445","Paraíba","PB",2021-09-12,494,496.621388431032,79309.1207111304,-2.62138843103241,0.9947215555107
"1446","Paraíba","PB",2021-09-19,497,492.095352241624,79316.9555371265,4.90464775837552,1.00996686462498
"1447","Paraíba","PB",2021-09-26,493,489.522342385268,79324.7883088781,3.47765761473181,1.00710418567983
"1448","Paraíba","PB",2021-10-03,351,488.921603097392,79332.6191393504,-137.921603097392,0.717906506434491
"1449","Paraíba","PB",2021-10-10,304,489.933900565215,79340.4481415084,-185.933900565215,0.620491865635933
"1450","Paraíba","PB",2021-10-17,204,492.205266332698,79348.2754283174,-288.205266332698,0.414461229803482
"1451","Paraíba","PB",2021-10-24,29,495.386842590465,79356.1011127425,-466.386842590465,0.0585401094796016
"1452","Paraná","PR",2020-01-05,405,1164.29389279212,221260.415323102,-759.293892792121,0.347850317267198
"1453","Paraná","PR",2020-01-05,996,1164.37945720213,221260.415323102,-168.379457202125,0.855391250540676
"1454","Paraná","PR",2020-01-12,1410,1176.6978826601,221286.215946299,233.302117339901,1.19826849421407
"1455","Paraná","PR",2020-01-19,1318,1211.69393699585,221311.985151772,106.306063004148,1.08773342818543
"1456","Paraná","PR",2020-01-26,1314,1260.45295682219,221337.722318363,53.5470431778106,1.04248238134394
"1457","Paraná","PR",2020-02-02,1417,1313.14991533081,221363.426824916,103.850084669189,1.0790847133726
"1458","Paraná","PR",2020-02-09,1408,1358.32645420938,221389.098050271,49.6735457906225,1.03656966676655
"1459","Paraná","PR",2020-02-16,1414,1384.63389293134,221414.735373272,29.3661070686551,1.02120857160768
"1460","Paraná","PR",2020-02-23,1372,1392.10168961306,221440.33817276,-20.1016896130584,0.985560185895151
"1461","Paraná","PR",2020-03-01,1344,1386.76021049003,221465.905827578,-42.7602104900348,0.969165389829778
"1462","Paraná","PR",2020-03-08,1440,1375.06447887807,221491.437716568,64.935521121927,1.0472236190516
"1463","Paraná","PR",2020-03-15,1405,1363.43018490254,221516.933218572,41.5698150974604,1.03048914096062
"1464","Paraná","PR",2020-03-22,1477,1357.8159606521,221542.391712433,119.1840393479,1.08777628397494
"1465","Paraná","PR",2020-03-29,1418,1360.05807528584,221567.812576993,57.9419247141589,1.0426025371762
"1466","Paraná","PR",2020-04-05,1419,1368.96532778347,221593.195191094,50.0346722165323,1.03654926184109
"1467","Paraná","PR",2020-04-12,1385,1383.34362190547,221618.538933578,1.65637809452619,1.00119737284959
"1468","Paraná","PR",2020-04-19,1368,1402.02093930412,221643.843183287,-34.0209393041227,0.975734357205101
"1469","Paraná","PR",2020-04-26,1378,1423.81473020411,221669.107319064,-45.8147302041127,0.967822547953592
"1470","Paraná","PR",2020-05-03,1387,1447.95030393905,221694.330719751,-60.9503039390477,0.957905803967694
"1471","Paraná","PR",2020-05-10,1384,1474.21927762057,221719.512764191,-90.2192776205704,0.938801995747751
"1472","Paraná","PR",2020-05-17,1395,1502.44260352492,221744.652831225,-107.442603524921,0.928488047880933
"1473","Paraná","PR",2020-05-24,1410,1532.42838714841,221769.750299695,-122.428387148411,0.920108248988894
"1474","Paraná","PR",2020-05-31,1527,1563.96532409029,221794.804548445,-36.9653240902869,0.976364358262362
"1475","Paraná","PR",2020-06-07,1513,1596.05865282313,221819.814956315,-83.0586528231272,0.947960150038213
"1476","Paraná","PR",2020-06-14,1649,1625.89131588895,221844.780902149,23.1086841110521,1.01421293286041
"1477","Paraná","PR",2020-06-21,1550,1650.20716795628,221869.701764789,-100.207167956276,0.939276007338897
"1478","Paraná","PR",2020-06-28,1535,1665.60906757097,221894.576923077,-130.609067570967,0.921584800350877
"1479","Paraná","PR",2020-07-05,1733,1668.70162833675,221919.405953154,64.2983716632514,1.038531976341
"1480","Paraná","PR",2020-07-12,1834,1657.60311292376,221944.189220358,176.396887076243,1.10641684110083
"1481","Paraná","PR",2020-07-19,1723,1635.95539989643,221968.927287327,87.0446001035693,1.05320719630198
"1482","Paraná","PR",2020-07-26,1723,1608.7408337845,221993.620716697,114.259166215498,1.07102397341821
"1483","Paraná","PR",2020-08-02,1754,1580.73514453252,222018.270071106,173.26485546748,1.10961030129986
"1484","Paraná","PR",2020-08-09,1805,1556.41428616993,222042.87591319,248.585713830075,1.15971693143591
"1485","Paraná","PR",2020-08-16,1738,1539.33274083944,222067.438805588,198.667259160564,1.12906063379918
"1486","Paraná","PR",2020-08-23,1715,1528.09505269791,222091.959310935,186.904947302093,1.12231238297127
"1487","Paraná","PR",2020-08-30,1862,1519.25334204203,222116.437991869,342.746657957965,1.22560204310446
"1488","Paraná","PR",2020-09-06,1826,1509.45610020556,222140.875411027,316.543899794442,1.20970725796619
"1489","Paraná","PR",2020-09-13,1737,1495.44249385503,222165.272131047,241.557506144972,1.16152911739339
"1490","Paraná","PR",2020-09-20,1581,1474.38674831602,222189.628714565,106.61325168398,1.072310234615
"1491","Paraná","PR",2020-09-27,1677,1447.94331517366,222213.945724218,229.056684826344,1.15819451108752
"1492","Paraná","PR",2020-10-04,1753,1420.93966489378,222238.223722644,332.060335106217,1.23369066492421
"1493","Paraná","PR",2020-10-11,1709,1397.95870868038,222262.463272479,311.041291319621,1.22249676574012
"1494","Paraná","PR",2020-10-18,1542,1383.30635543823,222286.664936362,158.693644561772,1.11472053456409
"1495","Paraná","PR",2020-10-25,1486,1381.07192666631,222310.829276928,104.928073333687,1.07597582088789
"1496","Paraná","PR",2020-11-01,1489,1390.33464561008,222334.956856815,98.6653543899172,1.07096518431836
"1497","Paraná","PR",2020-11-08,1555,1403.56253436561,222359.04823866,151.437465634392,1.10789506126483
"1498","Paraná","PR",2020-11-15,1551,1412.58849766019,222383.1039851,138.411502339807,1.09798430510306
"1499","Paraná","PR",2020-11-22,1681,1409.07186462969,222407.124658773,271.928135370313,1.19298386561836
"1500","Paraná","PR",2020-11-29,1893,1385.0163581594,222431.110822315,507.983641840599,1.36677086075408
"1501","Paraná","PR",2020-12-06,1755,1339.29085003632,222455.063038363,415.709149963677,1.31039497503653
"1502","Paraná","PR",2020-12-13,1896,1283.97042592529,222478.981869555,612.029574074711,1.47666952580598
"1503","Paraná","PR",2020-12-20,1957,1231.42383771164,222502.867878528,725.576162288357,1.5892172459782
"1504","Paraná","PR",2020-12-27,1881,1192.18816429677,222526.721627919,688.811835703228,1.57777107367068
"1505","Paraná","PR",2021-01-03,1049,1175.65275655932,222550.543680364,-126.652756559324,0.892270267855291
"1506","Paraná","PR",2021-01-03,823,1175.73915573664,222550.543680364,-352.739155736636,0.69998519313101
"1507","Paraná","PR",2021-01-10,1859,1175.95125841616,222574.334598502,683.048741583845,1.58084783420685
"1508","Paraná","PR",2021-01-17,1891,1188.38039614002,222598.094944969,702.619603859985,1.59124132823309
"1509","Paraná","PR",2021-01-24,1777,1223.71185190175,222621.825282402,553.288148098251,1.45213924114439
"1510","Paraná","PR",2021-01-31,1848,1272.94196414773,222645.526173438,575.058035852269,1.45175510906916
