"","dpto","date","isoweek","dts","bsn","exposure","excess","pscore"
"1331","Guainía",2020-03-22,"2020-W12-7",3.02411790978115,2.92859291811309,967.839694032611,1.03261805049013,1.03261805049013
"1332","Guainía",2020-03-29,"2020-W13-7",5.03823870220162,2.94808264313319,968.25543857591,1.70898828563606,1.70898828563606
"1333","Guainía",2020-04-05,"2020-W14-7",5.02996883241429,2.92121971934036,968.668618321654,1.72187281877931,1.72187281877931
"1334","Guainía",2020-04-12,"2020-W15-7",3.01483749411211,2.87232489041311,969.079151231007,1.04961576741359,1.04961576741359
"1335","Guainía",2020-04-19,"2020-W16-7",1.00391705069124,2.82519554360064,969.486955265137,0.355344270935589,0.355344270935589
"1336","Guainía",2020-04-26,"2020-W17-7",3.01668597914253,2.80191859931265,969.891948385208,1.07665011391928,1.07665011391928
"1337","Guainía",2020-05-03,"2020-W18-7",2.01177301624676,2.81051521883604,970.294048552388,0.715802214043847,0.715802214043847
"1338","Guainía",2020-05-10,"2020-W19-7",3.02501126633619,2.84199708099549,970.693173727841,1.0643963312153,1.0643963312153
"1339","Guainía",2020-05-17,"2020-W20-7",2.01316655694536,2.88648153276418,971.089241872734,0.697446539703821,0.697446539703821
"1340","Guainía",2020-05-24,"2020-W21-7",3.01923076923077,2.93373997961223,971.482170948233,1.02914054763294,1.02914054763294
"1341","Guainía",2020-05-31,"2020-W22-7",4.02201990260428,2.97292581003589,971.871878915503,1.35288270195875,1.35288270195875
"1342","Guainía",2020-06-07,"2020-W23-7",2.01443057722309,2.99518643979355,972.25828373571,0.672555988655565,0.672555988655565
"1343","Guainía",2020-06-14,"2020-W24-7",4.01801463689247,2.99726279639908,972.641303370021,1.34056134207509,1.34056134207509
"1344","Guainía",2020-06-21,"2020-W25-7",1.0031163434903,2.97701634492838,973.0208557796,0.336953589522344,0.336953589522344
"1345","Guainía",2020-06-28,"2020-W26-7",2.00817661488144,2.9328328375661,973.396858925615,0.684722493951611,0.684722493951611
"1346","Guainía",2020-07-05,"2020-W27-7",4.01993248673847,2.86376487293652,973.769230769231,1.40372295390871,1.40372295390871
"1347","Guainía",2020-07-12,"2020-W28-7",4.01962533452275,2.77235202493125,974.1379112147,1.44989716254466,1.44989716254466
"1348","Guainía",2020-07-19,"2020-W29-7",1.00300875273523,2.67195034695285,974.502927938626,0.37538450288909,0.37538450288909
"1349","Guainía",2020-07-26,"2020-W30-7",3.01285881283284,2.57696284535982,974.864330560696,1.16915104859114,1.16915104859114
"1350","Guainía",2020-08-02,"2020-W31-7",2.00918228067999,2.49987601237576,975.222168700599,0.803712772446884,0.803712772446884
"1351","Guainía",2020-08-16,"2020-W33-7",7.01739926739927,2.44027390225787,975.927350012662,2.87566049897366,2.87566049897366
"1352","Guainía",2020-08-23,"2020-W34-7",7.02448237269166,2.46665237723675,976.274792424199,2.84777962128608,2.84777962128608
"1353","Guainía",2020-08-30,"2020-W35-7",6.02118893466745,2.52291612747508,976.618868832325,2.38659893172645,2.38659893172645
"1354","Guainía",2020-09-06,"2020-W36-7",10.0426374295721,2.60338444278894,976.959628856729,3.85753147499555,3.85753147499555
"1355","Guainía",2020-09-13,"2020-W37-7",9.04521902967499,2.70227513161854,977.2971221171,3.34726058195907,3.34726058195907
"1356","Guainía",2020-09-20,"2020-W38-7",11.0724614395887,2.81275853992737,977.631398233127,3.93651331332358,3.93651331332358
"1357","Guainía",2020-09-27,"2020-W39-7",7.03073670515531,2.92089446762902,977.962506824498,2.40704920464393,2.40704920464393
"1358","Guainía",2020-10-04,"2020-W40-7",6.02999000333222,3.00584042071241,978.290497510903,2.00609119558751,2.00609119558751
"1359","Guainía",2020-10-11,"2020-W41-7",5.02273465410848,3.04474666814313,978.61541991203,1.64963959289645,1.64963959289645
"1360","Guainía",2020-10-18,"2020-W42-7",7.02829883570505,3.01536678341625,978.937323647569,2.33082717311834,2.33082717311834
"1361","Guainía",2020-10-25,"2020-W43-7",1.00669216061185,2.90083498263289,979.256258337208,0.347035307640336,0.347035307640336
"1362","Guainía",2020-11-01,"2020-W44-7",2.00921355709115,2.72281051749102,979.572273600636,0.737918979005037,0.737918979005037
"1363","Guainía",2020-11-08,"2020-W45-7",1.00560268929086,2.54028299300268,979.885419057541,0.395862465741351,0.395862465741351
"1364","Guainía",2020-11-15,"2020-W46-7",1.00490837696335,2.40207331661703,980.195744327614,0.4183504183705,0.4183504183705
"1365","Guainía",2020-11-22,"2020-W47-7",2.01416384999195,2.34746478206685,980.503299030543,0.858016642200086,0.858016642200086
"1366","Guainía",2020-11-29,"2020-W48-7",3.02214377406932,2.41747369028049,980.808132786016,1.25012478366152,1.25012478366152
"1367","Guainía",2020-12-06,"2020-W49-7",3.01696558410082,2.63861613530106,981.110295213722,1.14338934858238,1.14338934858238
"1368","Guainía",2020-12-13,"2020-W50-7",4.01508295625943,2.97778396096412,981.409835933352,1.34834595420396,1.34834595420396
"1369","Guainía",2020-12-20,"2020-W51-7",2.00808746443013,3.37575116296858,981.706804564592,0.594856483042504,0.594856483042504
"1370","Guainía",2020-12-27,"2020-W52-7",4.02398549714126,3.73478567690013,982.001250727133,1.0774341140992,1.0774341140992
"1371","Guainía",2021-01-03,"2020-W53-7",1.00384911470362,3.91774995521477,982.293224040663,0.256231032143191,0.256231032143191
"1372","Guainía",2021-01-17,"2021-W02-7",4.01707982445736,3.82234394880289,982.869950599445,1.05094671705707,1.05094671705707
"1373","Guainía",2021-01-24,"2021-W03-7",4.0146537461593,3.529032242015,983.154803084076,1.13760755664477,1.13760755664477
"1374","Guainía",2021-01-31,"2021-W04-7",5.02812295618051,3.16934534020538,983.437381198451,1.58648629809924,1.58648629809924
"1375","Guainía",2021-02-07,"2021-W05-7",3.01883292909117,2.84510855046008,983.71773456226,1.0610607207247,1.0610607207247
"1376","Guainía",2021-02-14,"2021-W06-7",2.01489226869455,2.62343750113948,983.995912795192,0.76803517058035,0.76803517058035
"1377","Guainía",2021-02-21,"2021-W07-7",3.01680814940577,2.54375232914214,984.271965516934,1.1859677197517,1.1859677197517
"1378","Guainía",2021-02-28,"2021-W08-7",3.01350864553314,2.58224542795636,984.545942347178,1.16701093277493,1.16701093277493
"1379","Guainía",2021-03-07,"2021-W09-7",5.03886478669559,2.69836354785434,984.81789290561,1.86737802276581,1.86737802276581
"1380","Guainía",2021-03-14,"2021-W10-7",3.01867924528302,2.85377499784958,985.08786681192,1.05778460024273,1.05778460024273
"1381","Guainía",2021-03-21,"2021-W11-7",3.02540998378086,3.00324934668882,985.355913685797,1.0073788868435,1.0073788868435
"1382","Guainía",2021-03-28,"2021-W12-7",2.01076716016151,3.0948717351309,985.622083146931,0.649709368351725,0.649709368351725
"1383","Guainía",2021-04-04,"2021-W13-7",2.00988111780145,3.1149655414551,985.886424815008,0.645233820744794,0.645233820744794
"1384","Guainía",2021-04-11,"2021-W14-7",2.00833449090151,3.08608709293734,986.14898830972,0.650770516327192,0.650770516327192
"1385","Guainía",2021-04-18,"2021-W15-7",3.01318289786223,3.03394952498826,986.409823250754,0.993155249632536,0.993155249632536
"1386","Guainía",2021-04-25,"2021-W16-7",2.00706874928742,2.98369666039861,986.668979257799,0.672678552054715,0.672678552054715
"1387","Guainía",2021-05-02,"2021-W17-7",2.00729178534807,2.95865021806016,986.926505950545,0.67844849421374,0.67844849421374
"1388","Guainía",2021-05-09,"2021-W18-7",3.01251691474966,2.9672671748967,987.18245294868,1.01524963449054,1.01524963449054
"1389","Guainía",2021-05-16,"2021-W19-7",1.00435025097602,3.00004412626487,987.436869871893,0.33477849281719,0.33477849281719
"1390","Guainía",2021-05-23,"2021-W20-7",7.0340934248395,3.04653985039058,987.689806339873,2.30887950601982,2.30887950601982
"1391","Guainía",2021-05-30,"2021-W21-7",1.00539025442001,3.09595459160624,987.941311972309,0.324743217211849,0.324743217211849
"1392","Guainía",2021-06-06,"2021-W22-7",7.02935160564533,3.13684307263726,988.19143638889,2.24089998857848,2.24089998857848
"1393","Guainía",2021-06-13,"2021-W23-7",5.02579365079365,3.15987041567889,988.440229209304,1.59050625172991,1.59050625172991
"1394","Guainía",2021-06-20,"2021-W24-7",6.02813397129187,3.16160722348293,988.687740053241,1.90666757290967,1.90666757290967
"1395","Guainía",2021-06-27,"2021-W25-7",4.01640438721984,3.13980761094796,988.93401854039,1.27918805382066,1.27918805382066
"1396","Guainía",2021-07-04,"2021-W26-7",1.00632480295806,3.09277950734121,989.179114290439,0.325378773549614,0.325378773549614
"1397","Guainía",2021-07-11,"2021-W27-7",3.01315240083507,3.01953450599083,989.423076923077,0.99788639436208,0.99788639436208
"1398","Guainía",2021-07-18,"2021-W28-7",7.05507411630559,2.92276036870004,989.665951752492,2.41383939369737,2.41383939369737
"1399","Guainía",2021-07-25,"2021-W29-7",2.01359477124183,2.81654450543864,989.907766870869,0.714916724146789,0.714916724146789
"1400","Guainía",2021-08-01,"2021-W30-7",2.01597034079567,2.71607014685757,990.148546064892,0.742237951080939,0.742237951080939
"1401","Guainía",2021-08-08,"2021-W31-7",1.00898443767046,2.63449308148366,990.388313121243,0.382989974337771,0.382989974337771
"1402","Guainía",2021-08-22,"2021-W33-7",1.01253861530074,2.57105983893099,990.864905967666,0.393821489476396,0.393821489476396
"1403","Guainía",2021-08-29,"2021-W34-7",5.0577700751011,2.59854822078265,991.101779331106,1.94638299749456,1.94638299749456
"1404","Guainía",2021-09-05,"2021-W35-7",4.05102247418506,2.65751663371165,991.337735703608,1.52436392035942,1.52436392035942
"1405","Guaviare",2020-01-05,"2020-W01-7",5.05877664873481,6.79690725346519,1647.8690916966,0.744276250960428,0.744276250960428
"1406","Guaviare",2020-01-12,"2020-W02-7",7.06044176706827,6.80632092706474,1648.59545235647,1.03733600615173,1.03733600615173
"1407","Guaviare",2020-01-19,"2020-W03-7",7.0690363673721,6.81574568500713,1649.32158325973,1.03716257825202,1.03716257825202
"1408","Guaviare",2020-01-26,"2020-W04-7",2.01520591341077,6.82518237592671,1650.04740785685,0.295260375828001,0.295260375828001
"1409","Guaviare",2020-02-02,"2020-W05-7",7.05479452054795,6.83463185365936,1650.77284959834,1.03221280554719,1.03221280554719
"1410","Guaviare",2020-02-09,"2020-W06-7",7.05356004250797,6.84409497725977,1651.49783193469,1.03060522478782,1.03060522478782
"1411","Guaviare",2020-02-16,"2020-W07-7",11.11330472103,6.85357259002823,1652.22227831638,1.62153454640571,1.62153454640571
"1412","Guaviare",2020-02-23,"2020-W08-7",5.059165232358,6.86306538505191,1652.94611219391,0.737158244678407,0.737158244678407
"1413","Guaviare",2020-03-01,"2020-W09-7",6.04657351962741,6.87257398999009,1653.66925701777,0.879812065819044,0.879812065819044
"1414","Guaviare",2020-03-08,"2020-W10-7",4.03280868986921,6.88209903610076,1654.39163623845,0.585985274073316,0.585985274073316
"1415","Guaviare",2020-03-15,"2020-W11-7",7.04888488398288,6.89164115858374,1655.11317330645,1.02281658632259,1.02281658632259
"1416","Guaviare",2020-03-22,"2020-W12-7",7.05627512282269,6.90120097204353,1655.83379167226,1.02247060350906,1.02247060350906
"1417","Guaviare",2020-03-29,"2020-W13-7",9.06882966396292,6.91077872702796,1656.55341478636,1.31227319267145,1.31227319267145
"1418","Guaviare",2020-04-05,"2020-W14-7",9.05394389834572,6.92037439229607,1657.27196609926,1.30830261270616,1.30830261270616
"1419","Guaviare",2020-04-12,"2020-W15-7",4.01978332548281,6.92998792954236,1657.98936906144,0.580056324246478,0.580056324246478
"1420","Guaviare",2020-04-19,"2020-W16-7",4.01566820276498,6.93961930066041,1658.70554712339,0.578658284955606,0.578658284955606
"1421","Guaviare",2020-04-26,"2020-W17-7",5.02780996523754,6.94926845447881,1659.42042373561,0.723502048909496,0.723502048909496
"1422","Guaviare",2020-05-03,"2020-W18-7",3.01765952437014,6.9589348236535,1660.13392234859,0.433638135841291,0.433638135841291
"1423","Guaviare",2020-05-10,"2020-W19-7",10.0833708877873,6.9686171664681,1660.84596641282,1.44696869506721,1.44696869506721
"1424","Guaviare",2020-05-17,"2020-W20-7",4.02633311389072,6.97831418975129,1661.5564793788,0.576977906756334,0.576977906756334
"1425","Guaviare",2020-05-24,"2020-W21-7",9.05769230769231,6.98802459354596,1662.26538469701,1.29617350174438,1.29617350174438
"1426","Guaviare",2020-05-31,"2020-W22-7",5.02752487825535,6.99774707041634,1662.97260581795,0.718449070488658,0.718449070488658
"1427","Guaviare",2020-06-07,"2020-W23-7",4.02886115444618,7.00748016471628,1663.67806619211,0.574937218478634,0.574937218478634
"1428","Guaviare",2020-06-14,"2020-W24-7",3.01351097766936,7.01722209729787,1664.38168926997,0.429445004858799,0.429445004858799
"1429","Guaviare",2020-06-21,"2020-W25-7",5.01558171745152,7.02697103679016,1665.08339850205,0.713761546929981,0.713761546929981
"1430","Guaviare",2020-06-28,"2020-W26-7",5.0204415372036,7.0367251421362,1665.78311733881,0.713462787844445,0.713462787844445
"1431","Guaviare",2020-07-05,"2020-W27-7",9.04484809516155,7.04648256257598,1666.48076923077,1.2835975984953,1.2835975984953
"1432","Guaviare",2020-07-12,"2020-W28-7",2.00981266726137,7.05624161231101,1667.17629939486,0.28482764305503,0.28482764305503
"1433","Guaviare",2020-07-19,"2020-W29-7",3.00902625820569,7.06600129615406,1667.86974011383,0.425845698591007,0.425845698591007
"1434","Guaviare",2020-07-26,"2020-W30-7",8.03429016755423,7.07576078834025,1668.56114543689,1.13546661735562,1.13546661735562
"1435","Guaviare",2020-08-02,"2020-W31-7",8.03672912271994,7.08551925825699,1669.25056941324,1.13424702266591,1.13424702266591
"1436","Guaviare",2020-08-09,"2020-W32-7",7.02487625333164,7.09527587044568,1669.9380660921,0.990077959137956,0.990077959137956
"1437","Guaviare",2020-08-16,"2020-W33-7",8.01988487702773,7.10502985419566,1670.62368952265,1.12876160151415,1.12876160151415
"1438","Guaviare",2020-08-23,"2020-W34-7",10.0349748181309,7.11478094936844,1671.30749375412,1.4104404463811,1.4104404463811
"1439","Guaviare",2020-08-30,"2020-W35-7",11.0388463802237,7.12452912534824,1671.9895328357,1.54941416983598,1.54941416983598
"1440","Guaviare",2020-09-06,"2020-W36-7",7.02984620070047,7.13427435224611,1672.6698608166,0.985362470464461,0.985362470464461
"1441","Guaviare",2020-09-13,"2020-W37-7",12.0602920395667,7.14401659981476,1673.34853174602,1.68816685558645,1.68816685558645
"1442","Guaviare",2020-09-20,"2020-W38-7",12.0790488431877,7.1537558459974,1674.02559967317,1.68849050809387,1.68849050809387
"1443","Guaviare",2020-09-27,"2020-W39-7",5.02195478939665,7.16349219650607,1674.70111864725,0.701048406508499,0.701048406508499
"1444","Guaviare",2020-10-04,"2020-W40-7",11.0549816727757,7.17322585616875,1675.37514271747,1.5411450711912,1.5411450711912
"1445","Guaviare",2020-10-11,"2020-W41-7",8.03637544657356,7.18295703327831,1676.04772593303,1.11881157152151,1.11881157152151
"1446","Guaviare",2020-10-18,"2020-W42-7",9.03638421733506,7.19268593706293,1676.71892234314,1.25632959598191,1.25632959598191
"1447","Guaviare",2020-10-25,"2020-W43-7",2.01338432122371,7.20241278001934,1677.388785997,0.279543034080074,0.279543034080074
"1448","Guaviare",2020-11-01,"2020-W44-7",6.02764067127345,7.21213786644098,1678.05737094382,0.835763373204615,0.835763373204615
"1449","Guaviare",2020-11-08,"2020-W45-7",9.05042420361774,7.22186162023385,1678.7247312328,1.25319823053113,1.25319823053113
"1450","Guaviare",2020-11-15,"2020-W46-7",2.0098167539267,7.2315844752848,1679.39092091315,0.27792204610146,0.27792204610146
"1451","Guaviare",2020-11-22,"2020-W47-7",7.04957347497183,7.24130686759469,1680.05599403407,0.973522266611724,0.973522266611724
"1452","Guaviare",2020-11-29,"2020-W48-7",7.05166880616175,7.25102923658012,1680.72000464476,0.972505912758889,0.972505912758889
"1453","Guaviare",2020-12-06,"2020-W49-7",6.03393116820165,7.26075230018224,1681.38300679444,0.83103388171639,0.83103388171639
"1454","Guaviare",2020-12-13,"2020-W50-7",4.01508295625943,7.27047739746338,1682.0450545323,0.552244747732833,0.552244747732833
"1455","Guaviare",2020-12-20,"2020-W51-7",8.03234985772053,7.28020595805895,1682.70620190755,1.10331354689615,1.10331354689615
"1456","Guaviare",2020-12-27,"2020-W52-7",5.02998187142658,7.28993941896305,1683.3665029694,0.689989529726718,0.689989529726718
"1457","Guaviare",2021-01-03,"2020-W53-7",9.03464203233256,7.29967922453637,1684.02601176705,1.23767658200164,1.23767658200164
"1458","Guaviare",2021-01-10,"2021-W01-7",6.02416006040015,7.3095117896646,1684.68478234971,0.824153545920551,0.824153545920551
"1459","Guaviare",2021-01-17,"2021-W02-7",12.0512394733721,7.3192684332693,1685.34286876658,1.64650874376924,1.64650874376924
"1460","Guaviare",2021-01-24,"2021-W03-7",7.02564405577878,7.32903458637309,1686.00032506686,0.958604298148844,0.958604298148844
"1461","Guaviare",2021-01-31,"2021-W04-7",10.056245912361,7.3388117312168,1686.65720529976,1.37028258533806,1.37028258533806
"1462","Guaviare",2021-02-07,"2021-W05-7",11.0690540733343,7.34860135754587,1687.31356351449,1.50628038381318,1.50628038381318
"1463","Guaviare",2021-02-14,"2021-W06-7",10.0744613434728,7.35840496263326,1687.96945376024,1.36910939186303,1.36910939186303
"1464","Guaviare",2021-02-21,"2021-W07-7",8.04482173174873,7.36822402873736,1688.62493008623,1.09182642932307,1.09182642932307
"1465","Guaviare",2021-02-28,"2021-W08-7",9.04052593659942,7.37805987856755,1689.28004654166,1.22532563917801,1.22532563917801
"1466","Guaviare",2021-03-07,"2021-W09-7",7.05441070137382,7.38791376647871,1689.93485717574,0.954858289410727,0.954858289410727
"1467","Guaviare",2021-03-14,"2021-W10-7",6.03735849056604,7.39778695270043,1690.58941603766,0.816103319704578,0.816103319704578
"1468","Guaviare",2021-03-21,"2021-W11-7",6.05081996756172,7.40768070371894,1691.24377717664,0.81683055865569,0.81683055865569
"1469","Guaviare",2021-03-28,"2021-W12-7",7.03768506056528,7.41759626591874,1691.89799464187,0.948782436825387,0.948782436825387
"1470","Guaviare",2021-04-04,"2021-W13-7",3.01482167670218,7.42753449646152,1692.55212248257,0.405898037651449,0.405898037651449
"1471","Guaviare",2021-04-11,"2021-W14-7",5.02083622725379,7.43749595181281,1693.20621474794,0.675070784546782,0.675070784546782
"1472","Guaviare",2021-04-18,"2021-W15-7",8.03515439429929,7.44748118306904,1693.86032548718,1.07890898906415,1.07890898906415
"1473","Guaviare",2021-04-25,"2021-W16-7",11.0388781210808,7.45749074378084,1694.5145087495,1.48024027120472,1.48024027120472
"1474","Guaviare",2021-05-02,"2021-W17-7",7.02552124871824,7.46752517571607,1695.16881858411,0.940809851109013,0.940809851109013
"1475","Guaviare",2021-05-09,"2021-W18-7",10.0417230491655,7.47758446827535,1695.8233090402,1.34291001215284,1.34291001215284
"1476","Guaviare",2021-05-16,"2021-W19-7",10.0435025097602,7.48766788864496,1696.47803416698,1.34133920723048,1.34133920723048
"1477","Guaviare",2021-05-23,"2021-W20-7",15.0730573389418,7.49777465124589,1697.13304801366,2.01033747212409,2.01033747212409
"1478","Guaviare",2021-05-30,"2021-W21-7",16.0862440707201,7.50790396573974,1697.78840462945,2.14257456463552,2.14257456463552
"1479","Guaviare",2021-06-06,"2021-W22-7",18.0754755573737,7.51805503628557,1698.44415806354,2.40427550345577,2.40427550345577
"1480","Guaviare",2021-06-13,"2021-W23-7",17.0876984126984,7.52822691034991,1699.10036236514,2.2698171317347,2.2698171317347
"1481","Guaviare",2021-06-20,"2021-W24-7",21.0984688995215,7.53841829042147,1699.75707158346,2.7987925433018,2.7987925433018
"1482","Guaviare",2021-06-27,"2021-W25-7",16.0656175488794,7.54862782548182,1700.4143397677,2.12828316884915,2.12828316884915
"1483","Guaviare",2021-07-04,"2021-W26-7",14.0885472414129,7.5588541566935,1701.07222096707,1.86384694682027,1.86384694682027
"1484","Guaviare",2021-07-11,"2021-W27-7",14.0613778705637,7.56909591736534,1701.73076923077,1.85773545798296,1.85773545798296
"1485","Guaviare",2021-07-18,"2021-W28-7",11.0865450399088,7.5793518025772,1702.39003433716,1.46272997067362,1.46272997067362
"1486","Guaviare",2021-07-25,"2021-W29-7",10.0679738562092,7.58962077893534,1703.05004898124,1.32654504743536,1.32654504743536
"1487","Guaviare",2021-08-01,"2021-W30-7",5.03992585198916,7.59990187700165,1703.71084158715,0.663156700383287,0.663156700383287
"1488","Guaviare",2021-08-08,"2021-W31-7",10.0898443767046,7.61019412182189,1704.37244057903,1.32583272058363,1.32583272058363
"1489","Guaviare",2021-08-15,"2021-W32-7",5.06203040363446,7.62049653290905,1705.03487438104,0.664265167207165,0.664265167207165
"1490","Guaviare",2021-08-22,"2021-W33-7",8.10030892240596,7.63080819896922,1705.69817141732,1.06152699834602,1.06152699834602
"1491","Guaviare",2021-08-29,"2021-W34-7",4.04621606008088,7.64112875668216,1706.36236011203,0.529531197408821,0.529531197408821
"1492","Guaviare",2021-09-05,"2021-W35-7",4.05102247418506,7.65145808879856,1707.0274688893,0.529444509421753,0.529444509421753
"1493","Huila",2020-01-05,"2020-W01-7",118.375373580394,127.841414261506,21487.5779782028,0.925954818821481,0.925954818821481
"1494","Huila",2020-01-12,"2020-W02-7",120.027510040161,128.098673153811,21491.6115823581,0.936992609564667,0.936992609564667
"1495","Huila",2020-01-19,"2020-W03-7",140.370865009246,126.589643287335,21495.6378447714,1.10886531760446,1.10886531760446
"1496","Huila",2020-01-26,"2020-W04-7",154.163252375924,124.015446510834,21499.6563112101,1.24309718436934,1.24309718436934
"1497","Huila",2020-02-02,"2020-W05-7",116.908023483366,121.065674927181,21503.6665274416,0.96565788406734,0.96565788406734
"1498","Huila",2020-02-09,"2020-W06-7",105.80340063762,118.379770985339,21507.6680392333,0.893762504834738,0.893762504834738
"1499","Huila",2020-02-16,"2020-W07-7",127.297854077253,116.468681310485,21511.6603923527,1.09297926828844,1.09297926828844
"1500","Huila",2020-02-23,"2020-W08-7",127.490963855422,115.26926274886,21515.6431325671,1.10602740761159,1.10602740761159
"1501","Huila",2020-03-01,"2020-W09-7",122.946994899091,114.488500351802,21519.6158056441,1.0738807349323,1.0738807349323
"1502","Huila",2020-03-08,"2020-W10-7",124.008867213478,113.846882575497,21523.577957351,1.08926010452015,1.08926010452015
"1503","Huila",2020-03-15,"2020-W11-7",106.740256814598,113.072833471459,21527.5291334552,0.943995595914208,0.943995595914208
"1504","Huila",2020-03-22,"2020-W12-7",100.803930326038,111.922832235334,21531.4688797243,0.90065564204168,0.90065564204168
"1505","Huila",2020-03-29,"2020-W13-7",89.6806488991889,110.464408614321,21535.3967419255,0.811851075148583,0.811851075148583
"1506","Huila",2020-04-05,"2020-W14-7",81.4854950851115,108.991710423784,21539.3122658265,0.747630207547689,0.747630207547689
"1507","Huila",2020-04-12,"2020-W15-7",117.578662270372,107.790228041756,21543.2149971944,1.09081003358509,1.09081003358509
"1508","Huila",2020-04-19,"2020-W16-7",121.473963133641,107.134056735599,21547.1044817969,1.13385012044706,1.13385012044706
"1509","Huila",2020-04-26,"2020-W17-7",116.645191193511,107.290564401245,21550.9802654013,1.08718965031521,1.08718965031521
"1510","Huila",2020-05-03,"2020-W18-7",86.5062396986108,108.31251354685,21554.841893775,0.798672626696942,0.798672626696942
"1511","Huila",2020-05-10,"2020-W19-7",103.858720144209,109.969664304205,21558.6889126855,0.944430637315656,0.944430637315656
"1512","Huila",2020-05-17,"2020-W20-7",95.6254114549045,112.010295749204,21562.5208679002,0.853719837228301,0.853719837228301
"1513","Huila",2020-05-24,"2020-W21-7",111.711538461538,114.168787148349,21566.3373051866,0.978477053595939,0.978477053595939
"1514","Huila",2020-05-31,"2020-W22-7",106.583527419013,116.159890369865,21570.137770312,0.917558781087349,0.917558781087349
"1515","Huila",2020-06-07,"2020-W23-7",83.5988689547582,117.756353892685,21573.9218090438,0.709930854609717,0.709930854609717
"1516","Huila",2020-06-14,"2020-W24-7",100.450365922312,118.896144609293,21577.6889671496,0.844858058706646,0.844858058706646
"1517","Huila",2020-06-21,"2020-W25-7",101.314750692521,119.544175165843,21581.4387903967,0.847508885748444,0.847508885748444
"1518","Huila",2020-06-28,"2020-W26-7",107.437448896157,119.670816174271,21585.1708245526,0.897774848796058,0.897774848796058
"1519","Huila",2020-07-05,"2020-W27-7",126.627873332262,119.2529776391,21588.8846153846,1.06184244485266,1.06184244485266
"1520","Huila",2020-07-12,"2020-W28-7",91.4464763603925,118.307622862532,21592.5798448062,0.772955065343922,0.772955065343922
"1521","Huila",2020-07-19,"2020-W29-7",127.382111597374,116.987042642514,21596.2567393144,1.08885658377249,1.08885658377249
"1522","Huila",2020-07-26,"2020-W30-7",117.501493700481,115.473616190889,21599.9156615521,1.01756139260625,1.01756139260625
"1523","Huila",2020-08-02,"2020-W31-7",130.596848244199,113.942612398726,21603.5569741624,1.14616336675864,1.14616336675864
"1524","Huila",2020-08-09,"2020-W32-7",154.547277573296,112.560603375496,21607.1810397882,1.37301394039026,1.37301394039026
"1525","Huila",2020-08-16,"2020-W33-7",176.43746729461,111.46841968173,21610.7882210726,1.58284712206725,1.58284712206725
"1526","Huila",2020-08-23,"2020-W34-7",155.54210968103,110.670769732157,21614.3788806584,1.40544888282126,1.40544888282126
"1527","Huila",2020-08-30,"2020-W35-7",150.529723366686,110.115387993806,21617.9533811886,1.36701805359986,1.36701805359986
"1528","Huila",2020-09-06,"2020-W36-7",179.763209989341,109.752479154031,21621.5120853063,1.63789657759852,1.63789657759852
"1529","Huila",2020-09-13,"2020-W37-7",163.81896687078,109.534052127085,21625.0553556545,1.49559852565951,1.49559852565951
"1530","Huila",2020-09-20,"2020-W38-7",163.067159383033,109.412372143977,21628.583554876,1.49039049412485,1.49039049412485
"1531","Huila",2020-09-27,"2020-W39-7",168.737680923727,109.327948674376,21632.0970456139,1.54340846023095,1.54340846023095
"1532","Huila",2020-10-04,"2020-W40-7",188.939686771076,109.2121075232,21635.5961905111,1.73002509571514,1.73002509571514
"1533","Huila",2020-10-11,"2020-W41-7",162.736602793115,108.996252714237,21639.0813522107,1.49304768504081,1.49304768504081
"1534","Huila",2020-10-18,"2020-W42-7",202.816623544631,108.612523633172,21642.5528933556,1.86734104650421,1.86734104650421
"1535","Huila",2020-10-25,"2020-W43-7",236.572657743786,107.999020176555,21646.0111765887,2.19050744494757,2.19050744494757
"1536","Huila",2020-11-01,"2020-W44-7",207.953603158934,107.26581609463,21649.4565645532,1.93867543948463,1.93867543948463
"1537","Huila",2020-11-08,"2020-W45-7",205.142948615335,106.739631407016,21652.8894198918,1.92190047793112,1.92190047793112
"1538","Huila",2020-11-15,"2020-W46-7",236.153468586387,106.756336691223,21656.3101052477,2.21207916930895,2.21207916930895
"1539","Huila",2020-11-22,"2020-W47-7",188.324319974248,107.657925748724,21659.7189832638,1.74928430642255,1.74928430642255
"1540","Huila",2020-11-29,"2020-W48-7",166.217907573813,109.814071373742,21663.1164165831,1.5136303161742,1.5136303161742
"1541","Huila",2020-12-06,"2020-W49-7",154.870899983842,113.35363612405,21666.5027678486,1.36626318554402,1.36626318554402
"1542","Huila",2020-12-13,"2020-W50-7",138.52036199095,117.753845260149,21669.8783997031,1.17635531718664,1.17635531718664
"1543","Huila",2020-12-20,"2020-W51-7",159.642953422196,122.3265110717,21673.2436747898,1.30505605059416,1.30505605059416
"1544","Huila",2020-12-27,"2020-W52-7",168.001394505648,126.274483025694,21676.5989557516,1.33044610819324,1.33044610819324
"1545","Huila",2021-01-03,"2020-W53-7",207.796766743649,128.707483004227,21679.9446052315,1.61448862096716,1.61448862096716
"1546","Huila",2021-01-10,"2021-W01-7",197.793255316472,128.721940842649,21683.2809858724,1.5365931714645,1.5365931714645
"1547","Huila",2021-01-17,"2021-W02-7",193.824101530068,128.976553599784,21686.6084603173,1.50278555381086,1.50278555381086
