country,div,code,year,trimstr,dts,bsn,pop,pscore,cum_pscore,cum_avg_pscore
Colombia,Cesar,CO-CES,2020,"Oct-Dec
2020",1715.684500370096,1388.1774217281165,1294386.1231001636,1.23592595119021,1.212802879420559,1.1889382808912634
Colombia,Cesar,CO-CES,2021,"Jan-Mar
2021",1643.0012356677003,1352.1082134132912,1321444.9926703833,1.215140341112249,1.2083259746516342,1.18957840400711
Colombia,Cesar,CO-CES,2021,"Apr-Jun
2021",2640.537968797205,1360.3480675198548,1321444.9926703833,1.9410752526089543,1.2912379815189003,1.275577393503068
Colombia,Cesar,CO-CES,2021,"Jul-Sep
2021",1766.3894683158667,1378.802693469075,1321444.9926703833,1.281103871266469,1.335406635097571,1.3191231493194133
Colombia,Cesar,CO-CES,2021,"Oct-Dec
2021",1413.4267619297998,1348.0715550462435,1321444.9926703833,1.048480517698717,1.299402998690768,1.2854720777135944
Colombia,Choco,CO-CHO,2020,"Jan-Mar
2020",417.6912410988094,384.37687787790264,544628.31382162,1.0866710906359178,1.1100169924309349,1.1092503130570952
Colombia,Choco,CO-CHO,2020,"Apr-Jun
2020",528.2650018469485,384.01426518169865,544628.31382162,1.3756390054858945,1.134684395346221,1.133327586547309
Colombia,Choco,CO-CHO,2020,"Jul-Sep
2020",552.8573016472636,387.0376077442544,544628.31382162,1.4284330271402956,1.3012917342440902,1.2977353731117263
Colombia,Choco,CO-CHO,2020,"Oct-Dec
2020",468.7761339578734,379.8681105797773,544628.31382162,1.234049715945883,1.2878623677483036,1.2850223143696513
Colombia,Choco,CO-CHO,2021,"Jan-Mar
2021",519.8402068243098,388.5841179160169,549021.791452671,1.3377803745871588,1.2936398825506967,1.2909185316214158
Colombia,Choco,CO-CHO,2021,"Apr-Jun
2021",706.8446630911664,391.29561581936173,549021.791452671,1.806421116196393,1.347728011768557,1.3446640433717585
Colombia,Choco,CO-CHO,2021,"Jul-Sep
2021",555.7059565364109,396.64706646596926,549021.791452671,1.4010086132430486,1.3838345166422068,1.380315398404778
Colombia,Choco,CO-CHO,2021,"Oct-Dec
2021",464.18527609669115,364.5287010989467,549021.791452671,1.273384714831258,1.3767316453779928,1.3733474668772092
Colombia,Córdoba,CO-COR,2020,"Jan-Mar
2020",1920.9325564576218,1933.5281519602117,1828435.7772990952,0.9934856932443313,1.0079523803138897,1.000280231415053
Colombia,Córdoba,CO-COR,2020,"Apr-Jun
2020",1924.5168220078297,1924.5815833504676,1828435.7772990952,0.9999663504300373,1.011632369772232,0.9867383639318208
Colombia,Córdoba,CO-COR,2020,"Jul-Sep
2020",4479.612663248503,2038.8626576317893,1828435.7772990952,2.1971134968216695,1.406015789569825,1.3606140604192316
Colombia,Córdoba,CO-COR,2020,"Oct-Dec
2020",2064.928970750192,2069.179914153582,1828435.7772990952,0.9979455902435971,1.3510790251238167,1.3193295137341035
Colombia,Córdoba,CO-COR,2021,"Jan-Mar
2021",2397.5925879183405,1993.6518103979035,1843450.6342563196,1.2026135032274348,1.295542099895333,1.2717686047602692
Colombia,Córdoba,CO-COR,2021,"Apr-Jun
2021",3386.168489913031,1979.7536510414475,1843450.6342563196,1.7103989115674771,1.3342129360624675,1.3147752295434567
Colombia,Córdoba,CO-COR,2021,"Jul-Sep
2021",2805.3803277398447,2119.402315226446,1843450.6342563196,1.323665784256778,1.3763675733479368,1.3561948222460272
Colombia,Córdoba,CO-COR,2021,"Oct-Dec
2021",1854.084023768848,2012.3212291905675,1843450.6342563196,0.9213658320916445,1.3292651481602837,1.303711035170595
Colombia,Cundinamarca,CO-CUN,2020,"Jan-Mar
2020",3454.460670846427,3541.4401639811526,3238850.554900223,0.9754395135574035,1,0.9636328394092668
Colombia,Cundinamarca,CO-CUN,2020,"Apr-Jun
2020",3392.5588867347647,3637.933478541835,3238850.554900223,0.9325511053859561,1,0.9636135451792311
Colombia,Cundinamarca,CO-CUN,2020,"Jul-Sep
2020",5065.6247701778075,3549.138074960394,3238850.554900223,1.4272830932998672,1.0994685444927765,1.0655899254227847
Colombia,Cundinamarca,CO-CUN,2020,"Oct-Dec
2020",4716.136623853655,3568.4852542622816,3238850.554900223,1.321607429432584,1.1685473814761032,1.1447931527106694
Colombia,Cundinamarca,CO-CUN,2021,"Jan-Mar
2021",5445.918797419382,3592.3195014177822,3366718.8982280903,1.5159895424864183,1.250693023132546,1.2287223462710515
Colombia,Cundinamarca,CO-CUN,2021,"Apr-Jun
2021",7568.032433886212,3690.6539367485557,3366718.8982280903,2.050593895713128,1.3260998909103903,1.305460980684456
Colombia,Cundinamarca,CO-CUN,2021,"Jul-Sep
2021",4945.92991716325,3616.2858708268177,3366718.8982280903,1.3676822280735306,1.3998923385365407,1.3784101375195603
